source,target,weight
formar,municipal,13
desarrollo,municipal,9
panuco,rio,8
desarrollo,formar,5
manana,municipal,5
crecimiento,desarrollo,5
carmen,rio,5
carmen,panuco,5
carmen,gracias,5
alcalde,desarrollo,5
manana,viernes,5
claudia,cuidar,5
desarrollar,desarrollo,4
desarrollar,limpieza,4
formar,limpieza,4
crecimiento,municipal,3
desarrollar,formar,3
carmen,habitante,3
cuidar,formar,3
carpeta,cuidar,3
limpieza,municipal,3
desarrollar,municipal,3
municipal,viernes,3
formar,viernes,3
claudia,formar,2
crecimiento,formar,2
municipal,visitante,2
gracias,municipal,2
gracias,puerta,2
desarrollo,manana,2
desarrollo,previo,2
destino,visitante,2
cuidar,visitante,2
cuidar,destino,2
destino,municipal,2
gracias,rio,2
gracias,panuco,2
previo,rio,2
panuco,previo,2
destino,gracias,2
carmen,cuidar,2
claudia,desarrollo,2
manana,permanecer,2
posteriormente,viernes,2
posteriormente,puerta,2
carpeta,posteriormente,2
deporte,gracias,2
formar,habitante,2
concluir,formar,2
cuidar,puerta,2
permanecer,posteriormente,2
carpeta,deporte,2
cuidar,deporte,2
alcalde,limpieza,2
desarrollar,viernes,2
claudia,gracias,1
crecimiento,gracias,1
formar,gracias,1
claudia,crecimiento,1
claudia,visitante,1
crecimiento,visitante,1
formar,visitante,1
desarrollo,visitante,1
municipal,puerta,1
crecimiento,manana,1
concluir,desarrollo,1
concluir,crecimiento,1
concluir,desarrollar,1
crecimiento,desarrollar,1
concluir,permanecer,1
desarrollar,previo,1
municipal,permanecer,1
destino,manana,1
destino,permanecer,1
habitante,rio,1
carmen,manana,1
manana,rio,1
manana,panuco,1
carmen,previo,1
destino,previo,1
destino,rio,1
destino,panuco,1
carmen,destino,1
cuidar,gracias,1
gracias,habitante,1
alcalde,carmen,1
cuidar,habitante,1
alcalde,cuidar,1
cuidar,desarrollo,1
alcalde,habitante,1
desarrollo,habitante,1
claudia,habitante,1
alcalde,claudia,1
concluir,rio,1
concluir,panuco,1
carmen,concluir,1
puerta,viernes,1
deporte,previo,1
gracias,previo,1
gracias,limpieza,1
concluir,habitante,1
previo,viernes,1
claudia,puerta,1
carpeta,puerta,1
carpeta,claudia,1
manana,posteriormente,1
manana,puerta,1
permanecer,puerta,1
formar,manana,1
permanecer,viernes,1
carpeta,viernes,1
carpeta,permanecer,1
alcalde,municipal,1
limpieza,viernes,1
concluir,puerta,1
concluir,visitante,1
concluir,deporte,1
puerta,visitante,1
deporte,puerta,1
deporte,visitante,1
gracias,visitante,1
