tema_id,sub_id,palabra,peso_lda,grado_in_sub,rank_in_sub
21,3,correspondiente,0.0023,,2
21,3,evitar,0.0041,,3
21,3,gobernadora,0.0014,,4
21,3,proceder,0.0014,,5
21,3,mitad,0.0014,,6
21,3,rendir,0.0014,,7
21,4,institucion,0.0102,,0
21,4,abuso,0.0032,,1
21,4,juicio,0.0036,,2
21,4,sexual,0.0039,,3
21,4,agresion,0.0028,,4
21,4,asumir,0.0014,,5
21,4,academico,0.0014,,6
21,4,precisar,0.0014,,7
21,5,gente,0.0054,,0
21,5,escuchar,0.0052,,1
21,5,tonto,0.0028,,2
21,5,ocupar,0.0028,,3
21,5,palacio,0.0014,,4
21,5,lic,0.0027,,5
21,6,denunciar,0.0052,,0
21,6,denuncia,0.0049,,1
21,6,acto,0.0025,,2
21,6,caracter,0.0028,,3
21,6,obviamente,0.0014,,4
21,6,epoca,0.0014,,5
21,7,operar,0.0046,,0
21,7,revisar,0.0033,,1
21,7,necesario,0.0037,,2
21,7,revision,0.0041,,3
21,7,registrado,0.0033,,4
21,8,donde,0.0028,,0
21,8,cuando,0.0055,,1
21,8,enviar,0.0038,,2
21,8,aprovechamiento,0.0014,,3
21,8,documento,0.0014,,4
22,0,necesitar,0.0039,,0
22,0,personal,0.0052,,1
22,0,semana,0.0037,,2
22,0,medico,0.0039,,3
22,0,requerir,0.0014,,4
22,0,inmediatamente,0.0027,,5
22,0,contratar,0.0021,,6
22,0,complejo,0.0017,,7
22,0,clima,0.0021,,8
22,0,cdmadero,0.0059,,9
22,0,quintana,0.0018,,10
22,1,politico,0.0061,,0
22,1,presidente,0.0062,,1
22,1,grande,0.0051,,2
22,1,palabra,0.0033,,3
22,1,totalmente,0.0021,,4
22,1,nacion,0.0018,,5
22,1,diputado,0.0017,,6
22,2,senora,0.0051,,0
22,2,verguenza,0.0027,,1
22,2,valer,0.0025,,2
22,2,depender,0.0036,,3
22,2,viejo,0.0023,,4
22,2,tortura,0.0039,,5
22,2,pinche,0.0026,,6
22,2,dedicar,0.0016,,7
22,3,mano,0.0045,,0
22,3,defender,0.0046,,1
22,3,faltar,0.0044,,2
22,3,ayudar,0.0033,,3
22,3,vaca,0.002,,4
22,3,basura,0.0034,,5
22,3,manejar,0.0014,,6
22,3,guardar,0.0021,,7
22,4,servir,0.0053,,0
22,4,pagar,0.0033,,1
22,4,dueno,0.0036,,2
22,4,conocimiento,0.002,,3
22,4,doctor,0.0032,,4
22,4,presion,0.0026,,5
22,4,periodista,0.0036,,6
22,4,peligro,0.0014,,7
22,5,presidenta,0.0139,,0
22,5,construir,0.0088,,1
22,5,ejercito,0.0058,,2
22,5,funcionar,0.0018,,3
22,6,padre,0.0061,,0
22,6,importar,0.0032,,1
22,6,andar,0.0015,,2
22,6,alumna,0.0015,,3
22,6,presidentar,0.0019,,4
22,7,permiso,0.0041,,0
22,7,particular,0.0038,,1
22,7,corresponder,0.0034,,2
22,7,dano,0.0034,,3
22,7,publicar,0.0019,,4
22,8,ganancia,0.0019,,0
22,8,asta,0.0015,,1
22,8,raro,0.0019,,2
23,0,fortalecer,0.0156,,0
23,0,espacio,0.0128,,1
23,0,compartir,0.0046,,2
23,0,convivencia,0.0045,,3
23,0,aprender,0.0044,,4
23,0,digno,0.0048,,5
23,0,convivir,0.003,,6
23,0,sesion,0.003,,7
23,0,habilidad,0.0015,,8
23,0,reconocido,0.0016,,9
23,1,desarrollo,0.0096,,0
23,1,actividad,0.0059,,1
23,1,sector,0.0038,,2
23,1,internacional,0.0058,,3
23,1,seguimiento,0.0031,,4
23,1,fundamental,0.0017,,5
23,1,solicitud,0.0029,,6
23,1,plataforma,0.0027,,7
23,1,ganado,0.0023,,8
23,1,derivado,0.0013,,9
23,1,ambito,0.0012,,10
23,2,movilidad,0.0052,,0
23,2,urbano,0.0086,,1
23,2,brindar,0.0073,,2
23,2,vialidad,0.0051,,3
23,2,vial,0.0053,,4
23,2,publicas,0.0036,,5
23,2,transito,0.0037,,6
23,2,obras,0.0037,,7
23,2,agilizar,0.0021,,8
23,2,tranquilidad,0.0019,,9
23,2,asfaltico,0.0027,,10
23,2,agente,0.0029,,11
23,3,accion,0.0119,,0
23,3,principal,0.0037,,1
23,3,secretario,0.0063,,2
23,3,beneficio,0.0075,,3
23,3,ciudadania,0.0039,,4
23,3,coordinacion,0.004,,5
23,3,sociedad,0.0023,,6
23,3,devolver,0.0015,,7
23,4,obra,0.0108,,0
23,4,proyecto,0.0074,,1
23,4,infraestructura,0.0079,,2
23,4,entidad,0.0043,,3
23,4,conjunto,0.0036,,4
23,4,estrategico,0.0051,,5
23,5,bienestar,0.0194,,0
23,5,frente,0.0044,,1
23,5,contribuir,0.0043,,2
23,5,futuro,0.007,,3
23,5,tamaulipecos,0.0023,,4
23,5,tampicovacontodo,0.004,,5
23,5,noticia,0.0043,,6
23,5,traducir,0.0024,,7
23,5,tampiquena,0.0037,,8
23,6,vida,0.0109,,0
23,6,mejorar,0.0088,,1
23,6,calidad,0.0053,,2
23,6,entorno,0.0046,,3
23,6,tampiquenas,0.0038,,4
23,7,comunidad,0.0052,,0
23,7,agua,0.0087,,1
23,7,cabo,0.0039,,2
23,7,recordar,0.0027,,3
23,7,parque,0.0037,,4
23,7,rio,0.0026,,5
23,8,compromiso,0.0087,,0
23,8,reflejar,0.0036,,1
23,8,reafirmar,0.0033,,2
23,9,perro,0.004,,0
23,9,cual,0.0015,,1
23,9,disposicion,0.0015,,2
23,9,instruccion,0.003,,3
24,0,academia,0.019,,0
24,0,doenitz,0.0146,,1
24,0,militarizada,0.0118,,2
24,0,ocurrido,0.0039,,3
24,0,alumno,0.0029,,4
24,0,milenio,0.0026,,5
24,0,directivo,0.0026,,6
24,0,posteriormente,0.0025,,7
24,0,senalamiento,0.0016,,8
24,1,yanina,0.0274,,0
24,1,danna,0.0278,,1
24,1,quintos,0.0086,,2
24,1,estrella,0.0039,,3
24,1,mora,0.0077,,4
24,1,identificar,0.0014,,5
24,1,presuntamente,0.0031,,6
24,1,voluntad,0.0022,,7
24,1,escandalo,0.0019,,8
24,1,justiciaparadafne,0.0026,,9
24,2,audiencia,0.0117,,0
24,2,defensa,0.0067,,1
24,2,permanecer,0.0057,,2
24,2,integral,0.003,,3
24,2,carpeta,0.004,,4
24,2,jueza,0.0047,,5
24,2,imputado,0.0039,,6
24,2,diligencia,0.0043,,7
24,3,persona,0.0098,,0
24,3,ocurrir,0.0041,,1
24,3,puente,0.0048,,2
24,3,ubicado,0.0033,,3
24,3,exponer,0.0017,,4
24,3,fondo,0.002,,5
24,3,diverso,0.0027,,6
24,3,bomberos,0.0031,,7
24,3,consecuencia,0.0017,,8
24,3,circulacion,0.0019,,9
24,3,percance,0.0026,,10
24,3,carril,0.0026,,11
24,3,trafico,0.0013,,12
24,3,constituir,0.0012,,13
24,3,atraer,0.0013,,14
24,4,fiscalia,0.0134,,0
24,4,general,0.0052,,1
24,4,feminicidio,0.0078,,2
24,4,elemento,0.0059,,3
24,4,suficiente,0.0019,,4
24,4,presentado,0.0012,,5
24,5,orden,0.0054,,0
24,5,prueba,0.005,,1
24,5,dato,0.0032,,2
24,5,entrevista,0.0035,,3
24,5,aprehension,0.004,,4
24,5,acreditar,0.0019,,5
24,5,negro,0.0013,,6
24,6,joven,0.0156,,0
24,6,presentar,0.0067,,1
24,6,abogado,0.0055,,2
24,6,acudir,0.0046,,3
24,6,defensor,0.0031,,4
24,6,trasladar,0.0037,,5
24,6,perdida,0.0013,,6
24,6,identificado,0.0018,,7
24,7,muerte,0.0115,,0
24,7,adolescente,0.0097,,1
24,7,interior,0.0035,,2
24,7,detencion,0.0039,,3
24,8,video,0.0035,,0
24,8,morir,0.0029,,1
24,8,mensaje,0.0041,,2
24,8,canal,0.002,,3
25,0,caso,0.025,,0
25,0,escuela,0.011,,1
25,0,plantel,0.0044,,2
25,0,campamento,0.0078,,3
25,0,muerto,0.002,,4
25,0,homicidio,0.0033,,5
25,0,fallecimiento,0.0017,,6
25,0,acusado,0.0038,,7
25,1,luis,0.0113,,0
25,1,director,0.0085,,1
25,1,jorge,0.0073,,2
25,1,estrellita,0.0094,,3
25,1,ponce,0.0066,,4
25,1,testimonio,0.0043,,5
25,1,potosi,0.0028,,6
25,1,erasmo,0.0019,,7
25,2,proceso,0.0198,,0
25,2,control,0.0071,,1
25,2,juez,0.0064,,2
25,2,vincular,0.0074,,3
25,2,penal,0.0058,,4
25,2,recinto,0.0028,,5
25,3,publico,0.0066,,0
25,3,detenido,0.0062,,1
25,3,ministerio,0.0045,,2
25,3,declarar,0.0031,,3
25,3,llamado,0.003,,4
25,3,mencionar,0.0028,,5
25,3,declaracion,0.0026,,6
25,4,derecho,0.0056,,0
25,4,nombre,0.0039,,1
25,4,concluir,0.0024,,2
25,4,jefe,0.0014,,3
25,4,hogar,0.0027,,4
25,4,muchisimos,0.0014,,5
25,4,foto,0.0014,,6
25,5,esposa,0.0059,,0
25,5,implicado,0.0027,,1
25,5,nader,0.0032,,2
25,5,chucho,0.0041,,3
25,5,pareja,0.0017,,4
25,5,hambre,0.002,,5
25,6,hora,0.0079,,0
25,6,menor,0.0047,,1
25,6,camara,0.0028,,2
25,6,dolor,0.0041,,3
25,7,fisico,0.0045,,0
25,7,entender,0.0032,,1
25,7,castigo,0.0034,,2
25,7,maltrato,0.0032,,3
25,7,ejercicio,0.0014,,4
25,8,presunto,0.0075,,0
25,8,exalumno,0.0041,,1
25,8,irregularidad,0.0036,,2
25,9,guerrero,0.0039,,0
25,9,exgobernador,0.002,,1
25,9,uniforme,0.0017,,2
25,9,prohibir,0.0014,,3
