termino_interno,termino_externo,weight
recibir,tampico,178
transporte,publico,96
millon,ano,85
entregar,tampico,84
millon,tampico,78
millon,tamaulipas,78
recibir,tamaulipas,78
millon,mexico,77
pesos,tampico,71
pesos,tamaulipas,69
millon,inversion,69
millon,dolares,67
recibir,familia,64
transporte,tampico,63
pesos,costo,60
recibir,presidenta,58
pesos,precio,57
millon,pais,57
alias,dejar,57
alias,mercado,57
millon,gobierno,56
recibir,ciudad,54
recibir,seguir,54
recibir,municipal,53
recibir,atencion,53
pesos,ano,52
alias,paypal,52
recibir,ano,50
recibir,persona,50
alias,querer,48
recibir,apoyo,48
pesos,ciudad,45
millon,ciento,44
alias,gracias,43
millon,nacional,43
convertir,tampico,42
recibir,mexico,42
transporte,unidad,42
pesos,pagar,42
alias,aca,41
campeones,campeon,41
pesos,mes,40
herida,dia,40
recibir,villarreal,39
millon,ciudad,39
recibir,nacional,39
pesos,inversion,39
recibir,vida,38
pesos,gobierno,38
alias,cuentas,38
recibir,dia,37
millon,federal,37
pago,pagar,36
recibir,gobierno,36
recibir,semana,36
alias,fuerte,36
millon,mes,35
millon,litro,34
transporte,servicio,34
millon,seguir,33
millon,secretaria,33
pago,descuento,33
recibir,pais,32
pesos,dia,32
pesos,economico,32
millon,representar,32
pesos,acuerdo,32
recibir,gracias,31
transporte,tamaulipas,31
pesos,municipio,31
millon,huachicol,31
pesos,publico,31
millon,persona,30
millon,dia,30
millon,proyecto,30
millon,publico,30
millon,economico,30
pesos,familia,30
recibir,mujer,30
pesos,secretaria,30
santander,clabe,30
recibir,zona,30
alias,logramos,30
millon,obra,30
recibir,monica,29
entregar,ano,29
pesos,dejar,29
pago,mercado,29
entregar,villarreal,29
recibir,medico,29
millon,dejar,29
superior,tamaulipas,29
recibir,municipio,28
millon,mexicano,28
millon,recurso,28
convertir,tamaulipas,28
recibir,equipo,28
pesos,mexico,28
recibir,reconocimiento,28
campeones,tepatitlan,28
entregar,tamaulipas,27
pesos,querer,27
recibir,servicio,27
pesos,zona,27
pesos,nacional,27
millon,municipio,27
recibir,publico,27
millon,acuerdo,27
pesos,servicio,27
millon,mundial,26
millon,estatal,26
millon,querer,26
recibir,salud,26
recibir,mes,26
llamado,dia,26
millon,pasar,26
recibir,querer,26
pesos,federal,26
superior,educacion,26
millon,derrama,26
superior,tampico,26
demanda,tampico,25
entregar,presidenta,25
convertir,ano,25
millon,invertir,25
pago,ano,25
millon,fiscal,25
transporte,altamira,25
recibir,seguro,25
pago,municipal,25
entregar,familia,25
entregar,gracias,25
nacion,mexico,24
millon,deber,24
millon,pagar,24
millon,plan,24
entregar,municipal,24
pesos,seguir,24
transporte,madero,24
pesos,costar,24
recibir,evento,24
recibir,seguridad,24
recibir,llegar,24
pesos,llegar,24
pesos,obra,24
llamado,tampico,24
transporte,ruta,24
herida,comprension,24
herida,validacion,24
herida,clave,24
herida,sanar,24
herida,infancia,24
herida,disfrazado,24
herida,celebrar,24
interes,tampico,23
pesos,estatal,23
convertir,gobierno,23
millon,dinero,23
millon,empresa,23
pesos,deber,23
transporte,ciudad,23
millon,zona,23
pago,predial,23
recibir,autoridad,23
recibir,casa,23
recibir,importante,23
santander,mercado,23
pesos,contar,23
pesos,ciento,23
recibir,excelente,22
recibir,gusto,22
nacion,pais,22
millon,villarreal,22
pesos,recurso,22
pesos,dinero,22
entregar,ciudad,22
pago,dejar,22
referente,tampico,22
pago,impuesto,22
convertir,vida,22
recibir,espacio,22
pesos,persona,22
pago,querer,22
transporte,zona,22
pesos,aumentar,22
millon,servicio,22
pesos,madero,22
recibir,felicidad,22
pesos,sumar,22
millon,sur,22
millon,llegar,22
millon,indicar,22
nacion,seguir,21
millon,claudia,21
nacion,mexicano,21
millon,familia,21
superior,medio,21
pesos,sueldo,21
recibir,honor,21
banco,mercado,21
