termino_interno,termino_externo,weight
pablo,juan,91
golfo,mexico,82
calor,temperatura,71
calor,tamaulipas,66
guadalupe,colonia,58
jesus,maria,45
calor,tampico,45
virgen,madre,44
golfo,tamaulipas,44
jesus,tampico,43
sensacion,termico,43
calor,zona,42
sensacion,tamaulipas,41
calor,golpe,38
senora,presidenta,37
guadalupe,dia,37
imagen,tampico,37
calor,extremo,37
dano,tampico,36
coming,jhope,36
senora,mexico,34
senora,querer,34
senora,madre,34
calor,dia,32
virgen,maria,31
guadalupe,mainero,31
guadalupe,madre,30
guadalupe,celebrar,30
pablo,guanipa,30
coming,monalisa,30
diego,juan,29
coming,lisa,29
guadalupe,mexico,28
senora,llamar,28
calor,alto,28
diego,san,27
senora,seguir,27
activo,tampico,27
virgen,dia,27
calor,grado,27
senora,favor,26
granja,pasar,26
guadalupe,nino,26
senora,pueblo,25
virgen,juan,25
granja,indemnizacion,25
granja,derrame,25
granja,altamira,25
granja,experiencia,25
granja,dia,25
granja,convivir,25
guadalupe,disfrazado,25
guadalupe,civismo,25
activo,tamaulipas,24
senora,tampico,24
jesus,pina,24
santo,paz,24
america,latina,24
virgen,vida,24
santo,viernes,24
calor,sur,24
calor,intenso,24
senora,ano,23
senora,gobierno,23
virgen,manto,23
guadalupe,juan,23
guadalupe,ciudad,23
calor,lluvia,23
senora,hablar,22
cholula,san,22
senora,pais,22
jesus,colonia,22
pablo,maria,22
imagen,urbano,22
sensacion,humedad,22
granja,tamaulipas,22
granja,comprension,22
granja,validacion,22
granja,clave,22
activo,presidenta,21
senora,gente,21
imagen,ciudad,21
jesus,elias,21
santo,espiritu,21
pablo,san,21
guadalupe,tampico,21
granja,sanar,21
cholula,municipal,20
activo,municipal,20
senora,claudia,20
santo,vida,20
senora,salir,20
guadalupe,tamaulipas,20
senora,gracias,20
coming,mona,20
calor,ano,20
calor,minimo,20
calor,temporada,20
calor,maximo,20
guadalupe,casa,19
senora,pasar,19
jesus,ano,19
cholula,presidenta,19
jesus,dia,19
golfo,cartel,19
senora,mujer,19
imagen,seguir,19
jesus,corazon,19
golfo,norte,19
pluvial,colonia,19
sensacion,sur,19
calor,mayo,19
virgen,mexico,18
senora,presidente,18
senora,deber,18
imagen,presidenta,18
senora,vida,18
senora,hijo,18
jesus,nino,18
guadalupe,norte,18
jesus,tamaulipas,18
calor,ola,18
day,magntsky,18
calor,semana,18
sensacion,dia,18
sensacion,extremo,18
senora,dia,17
cholula,pedro,17
virgen,san,17
jesus,santa,17
senora,puro,17
guadalupe,victoria,17
virgen,ano,17
virgen,amor,17
virgen,paz,17
imagen,zona,17
america,tampico,17
imagen,mejorar,17
supervisar,tampico,17
calor,humedad,17
golfo,zona,17
calor,viento,17
calor,clima,17
calor,ciudad,17
cuyo,tampico,16
santo,tampico,16
calor,sol,16
calor,agua,16
senora,dejar,16
senora,apoyo,16
senora,persona,16
senora,hombre,16
senora,vivir,16
youtube,canal,16
dano,persona,16
dano,dejar,16
dedicado,tampico,16
golfo,tampico,16
virgen,chinita,16
guadalupe,diciembre,16
guadalupe,san,16
guadalupe,amor,16
guadalupe,familia,16
calor,fuerte,16
calor,alcanzar,16
pablo,corina,16
guadalupe,veracruz,16
senora,mexicano,16
calor,ambiente,16
sensacion,superar,16
calor,condicion,16
calor,termico,16
sensacion,zona,16
golfo,pronostico,16
america,mexico,15
jesucristo,senor,15
senora,creer,15
activo,publico,15
jesus,senor,15
jesus,mexico,15
jesus,ciudad,15
tramo,carretera,15
imagen,mujer,15
senora,familia,15
dano,dia,15
guadalupe,clave,15
calor,sentir,15
cuyo,mexico,15
calor,persona,15
imagen,dia,15
pluvial,canal,15
jesus,seguir,15
pablo,machado,15
guadalupe,madero,15
dedicado,espacio,15
love,mami,15
dano,monumento,15
jesus,padre,14
amen,paz,14
senora,viva,14
