termino_interno,termino_externo,weight
paz,tampico,118
paz,seguridad,107
paz,familia,83
paz,villarreal,72
paz,construccion,66
paz,colonia,62
paz,bienestar,59
paz,presidenta,56
paz,seguir,54
paz,mesa,54
recordar,tampico,50
paz,gobierno,50
paz,monica,48
recordar,dia,47
paz,dia,45
paz,vida,44
paz,anaya,44
paz,municipal,43
paz,ciudad,43
paz,cultura,42
recordar,ano,41
recordar,mexico,41
paz,fortalecer,40
paz,ano,38
foto,tampico,38
recordar,seguir,37
litro,millon,34
paz,construir,34
paz,accion,33
foto,tomar,33
paz,gracias,32
paz,tamaulipas,32
paz,compromiso,31
paz,zona,31
paz,seguro,31
jugar,tampico,31
paz,vivir,30
paz,centro,30
condolencia,familia,30
paz,social,30
paz,mujer,28
paz,amor,28
infantil,tampico,27
paz,nacional,27
paz,excelente,26
hrs,tampico,26
recordar,vida,26
paz,luz,25
paz,pais,25
profundamente,tampico,25
legado,tampico,25
paz,dejar,25
paz,llegar,25
recordar,familia,25
paz,mexico,25
paz,sentido,25
paz,convivencia,24
descansar,familia,24
recordar,pasar,24
legado,historia,24
recordar,tamaulipas,24
paz,corazon,24
paz,santo,24
recordar,nino,24
paz,reunion,23
paz,coordinacion,23
recordar,persona,23
recordar,historia,23
recordar,mujer,23
paz,resignacion,23
paz,madero,23
paz,madre,23
paz,abrazo,23
profundamente,agradecer,23
jugar,equipo,23
paz,espacio,22
foto,monica,22
recordar,pueblo,22
paz,querido,22
paz,justicia,22
paz,municipio,22
recordar,querer,22
foto,pasar,22
recordar,gracias,21
fortaleza,familia,21
paz,jornada,21
paz,deber,21
jugar,final,21
fallecimiento,familia,20
foto,querer,20
paz,persona,20
paz,altamira,20
museo,tampico,20
comentario,dejar,20
paz,participacion,20
jugar,querer,20
paz,gloria,20
recordar,villarreal,19
paz,violencia,19
paz,ayuntamiento,19
cine,tampico,19
paz,estrategia,19
qepd,familia,19
paz,semana,19
paz,fuerza,19
paz,gente,19
paz,actividad,19
paz,entorno,19
museo,ciudad,19
paz,guerrero,19
paz,cabo,19
paz,maria,19
paz,pasar,19
comentario,querer,19
paz,pesamir,19
jugar,jaiba,19
litro,pesos,19
paz,desear,18
paz,alcaldesa,18
mental,salud,18
paz,jornadas,18
paz,importante,18
comentario,tampico,18
litro,tampico,18
qepd,sentido,18
foto,subir,18
paz,pueblo,18
paz,equipo,18
comentario,participar,18
recordar,equipo,17
paz,impulsar,17
cine,colonia,17
paz,autoridad,17
foto,presidenta,17
foto,villarreal,17
paz,apoyo,17
paz,tranquilidad,17
paz,virgen,17
jugar,partido,17
foto,ano,17
qepd,abrazo,17
litro,huachicol,17
comentario,ganar,17
arenal,colonia,16
fortaleza,tampico,16
fortaleza,dia,16
paz,familiar,16
sincero,familia,16
recordar,gobierno,16
protesta,tampico,16
comentario,ano,16
paz,querer,16
recordar,pais,16
paz,estatal,16
hrs,plaza,16
paz,participar,16
jugar,seguir,16
paz,descanse,16
recordar,ciudad,16
paz,mal,16
recordar,llegar,16
paz,acompanar,16
paz,unidad,16
paz,hogar,16
recordar,compartir,15
recordar,presidenta,15
paz,delito,15
infantil,juego,15
recordar,casa,15
recordar,madre,15
paz,encontrar,15
foto,mexico,15
foto,dia,15
paz,pronto,15
recordar,buscar,15
comentario,dia,15
recordar,nacional,15
paz,gonzalez,15
hrs,teatro,15
paz,grande,15
paz,secretario,15
paz,ciudadano,15
sincero,felicitacion,15
recordar,dejar,15
foto,llegar,15
paz,manto,15
paz,senor,15
paz,espiritu,15
paz,hijo,15
paz,final,15
paz,volver,15
comentario,vivir,15
jugar,brava,15
legado,futbol,15
recordar,monica,14
recordar,excelente,14
paz,navidad,14
paz,lleno,14
paz,prevencion,14
paz,compartir,14
