termino_interno,termino_externo,weight
nota,tampico,322
mayo,tampico,170
nota,revistadebate,139
libertad,columna,130
final,tampico,112
maria,macias,111
libertad,expresion,100
mayo,tamaulipas,100
libertad,quedar,76
ganar,tampico,75
maria,tampico,73
libertad,casa,72
maria,madre,71
final,liga,69
libertad,opinion,68
libertad,articulo,66
campeon,tampico,66
libertad,mandar,66
libertad,respetar,66
libertad,noticias,65
libertad,cartones,65
libertad,loultimo,65
libertad,newsletter,65
libertad,conversacion,65
libertad,vertido,64
libertad,responsabilidad,64
libertad,emitir,64
libertad,editorial,64
libertad,correo,64
libertad,resumen,64
mayo,dia,58
maria,dia,57
final,expansion,57
mario,cruces,57
miguel,tampico,53
nota,cdvictoria,52
nota,reynosa,52
nota,tamaulipas,52
nota,matamoros,51
libertad,plaza,50
maria,pedir,50
maria,ano,48
final,tepatitlan,47
mayo,ano,46
final,clausura,46
nota,cdmadero,46
maria,jose,45
maria,jesus,45
nota,altamira,45
extremo,tamaulipas,45
final,jaiba,45
libertad,tampico,44
final,partido,44
campeon,jaiba,44
ganar,mexico,43
final,llegar,43
miguel,san,42
miguel,hidalgo,41
campeon,campeones,41
campeon,equipo,41
venezuela,pedir,41
final,brava,41
corina,pedir,40
final,querer,40
campeon,brava,40
campeon,liga,40
final,ano,39
machado,pedir,39
maria,tamaulipas,39
final,mexico,39
vuelta,tampico,38
mayo,mexico,38
final,equipo,38
nota,nuevolaredo,38
final,tamaulipas,38
maria,santa,37
maria,mujer,37
extremo,calor,37
miguel,tamaulipas,36
corina,venezolano,36
maria,venezolano,36
ganar,seguir,35
miguel,luis,35
final,dia,35
final,nacional,35
ganar,querer,34
maria,villarreal,34
maria,pais,34
campeon,expansion,34
ganar,ano,33
miguel,angel,33
machado,venezolano,33
maria,gonzalez,33
mayo,sur,33
final,madero,33
libertad,seguir,32
mayo,mes,32
maria,familia,32
maria,mundo,32
mayo,altamira,32
maria,virgen,31
maria,vida,31
mayo,nacional,31
nota,fortalecer,31
miguel,diaz,31
campeon,tepatitlan,31
libertad,pais,30
final,seguir,30
maria,buscar,30
alzar,voz,30
mayo,ciudad,30
final,vivir,29
maria,juan,29
campeon,felicidad,29
ganar,pais,29
maria,edmundo,28
ganar,partido,28
maria,colonia,28
mayo,madero,28
final,estadio,28
ganar,presidenta,27
venezuela,libre,27
final,pais,27
corina,edmundo,27
corina,mundo,27
machado,mundo,27
libertad,justicia,26
maria,presidenta,26
venezuela,pais,26
miguel,concierto,26
venezuela,gobierno,26
concurso,tampico,26
final,torneo,26
maria,trump,26
libertad,mujer,26
maria,amor,26
mario,tamaulipas,26
maria,perder,26
final,enfrentar,26
mayo,sabado,26
libertad,dia,25
ganar,tamaulipas,25
mario,tampico,25
venezuela,dia,25
mayo,zona,25
mayo,semana,25
corina,pais,25
ganar,quedar,25
libertad,mexico,25
final,dejar,25
mayo,domingo,25
mayo,hora,25
mayo,abril,24
maria,seguir,24
maria,persona,24
maria,pasar,24
maria,pueblo,24
venezuela,empezar,24
ganar,llegar,24
mayo,colonia,24
mayo,madre,24
mayo,jaiba,24
ganar,monica,23
miguel,ano,23
regimen,dia,23
machado,pais,23
maria,querer,23
maria,hijo,23
mayo,venta,23
ganar,gobierno,23
final,ciudad,23
venezuela,mexico,23
maria,volver,23
final,vida,23
mayo,fecha,23
mayo,responsabilidad,23
final,sabado,23
mayo,agua,23
maria,mexico,22
maria,casa,22
final,evento,22
ganar,morena,22
maria,llamar,22
maria,mensaje,22
corina,dia,22
corina,volver,22
maria,pablo,22
mayo,viernes,22
mayo,casa,22
final,cuarto,22
mayo,concierto,22
mayo,brava,22
venezuela,terremoto,22
ganar,premio,21
maria,municipal,21
maria,dejar,21
venezuela,venezolano,21
corina,trump,21
corina,pueblo,21
corina,mensaje,21
