termino_interno,termino_externo,weight
hermoso,tampico,195
gustar,sem,160
gustar,responder,156
hermoso,gracias,143
bonito,gracias,125
hermoso,excelente,115
bonito,tampico,106
hermoso,monica,97
bonito,presidenta,95
hermoso,presidenta,90
hermoso,villarreal,89
manana,tampico,87
bonito,monica,81
bonito,villarreal,78
bonito,excelente,77
hermoso,alcaldesa,67
hermoso,felicidad,65
bonito,felicidad,62
hermoso,familia,57
hermoso,felicidades,56
hermoso,dia,56
bello,tampico,56
hermoso,seguir,55
hermoso,mexico,52
bonito,alcaldesa,51
hermoso,querer,51
hermoso,ciudad,51
manana,dia,49
super,tampico,47
super,presidenta,47
bonito,dia,44
super,excelente,43
super,monica,43
hermoso,vida,43
hermoso,bendicion,43
gustar,excelente,43
bonito,seguir,42
bonito,nino,42
gustar,querer,42
cierre,tampico,40
manana,tamaulipas,40
hermoso,gente,39
gustar,tampico,38
hermoso,amor,37
hermoso,feliz,36
gustar,monica,36
hermoso,vivir,35
manana,mexico,35
gustar,presidenta,35
hermoso,viva,34
carnaval,tampico,34
bonito,feliz,33
gustar,mexico,33
bello,gracias,33
gustar,gobierno,33
hermoso,quedar,32
bonito,ciudad,32
hermoso,persona,32
hermoso,lic,31
bonito,quedar,31
infonavit,tampico,31
super,villarreal,30
bonito,gente,30
hermoso,gobierno,30
hermoso,saludo,30
hermoso,ano,29
super,gracias,29
bonito,vivir,29
bonito,familia,29
gustar,dia,29
gustar,gracias,29
vivienda,tamaulipas,29
bonito,felicidades,28
hermoso,padre,28
gustar,ano,28
gustar,seguir,28
manana,ciudad,28
hermoso,corazon,27
bonito,evento,27
bonito,mexico,27
bello,presidenta,27
gustar,villarreal,27
carnaval,conurbado,27
super,ano,26
bonito,vida,26
hermoso,casa,26
gustar,fan,26
manana,hora,26
gustar,mujer,26
hermoso,compartir,26
manana,domingo,26
vivienda,tampico,26
bonito,padre,25
manana,presidenta,25
hermoso,pasar,24
manana,ano,24
lindo,gracias,24
hermoso,pueblo,24
hermoso,mujer,24
gustar,pais,24
gustar,esperar,24
bello,excelente,24
manana,llegar,24
arbol,tampico,24
bonito,gracia,23
bonito,lic,23
hermoso,saludos,23
manana,seguir,23
hermoso,pais,23
gustar,deber,23
vivienda,mexico,23
vivienda,construir,23
gustar,cosa,23
bonito,tradicion,23
lindo,dia,23
vacante,tampico,23
bonito,pasar,22
hermoso,mundo,22
hermoso,dejar,22
hermoso,amar,22
manana,zona,22
hermoso,lleno,22
vivienda,presidenta,22
gustar,alcaldesa,22
bendecir,seguir,22
manana,noche,21
super,alcaldesa,21
bonito,querer,21
gustar,familia,21
vivienda,bienestar,21
gustar,casa,21
bonito,amor,21
manana,esperar,21
carnaval,alegria,20
super,padre,20
bonito,deber,20
hermoso,cuidar,20
hermoso,apoyar,20
manana,municipal,20
super,seguir,20
lindo,mexico,20
bello,villarreal,20
hermoso,tradicion,20
carnaval,tamaulipas,20
bello,monica,20
bello,seguir,20
espectacular,tampico,19
bonito,apoyar,19
hermoso,querido,19
gustar,felicidad,19
hermoso,tamaulipas,19
vivienda,ano,19
hermoso,fuerte,19
manana,querer,19
gustar,padre,19
manana,tarde,19
bonito,bendicion,18
hermoso,alegria,18
hermoso,gracia,18
hermoso,espacio,18
bonito,esperar,18
lindo,presidenta,18
tercero,edad,18
gustar,video,18
gustar,amar,18
manana,persona,18
manana,familia,18
gustar,gente,18
bonito,corazon,18
hermoso,calle,18
arbol,ciudad,18
bello,ciudad,18
hermoso,obra,18
bonito,espacio,17
hermoso,colonia,17
lindo,tampico,17
bonito,gobierno,17
hermoso,exito,17
bonito,encantar,17
hermoso,bendiga,17
hermoso,encantar,17
vivienda,programa,17
infonavit,casa,17
gustar,saludos,17
manana,vivir,17
gustar,quedar,17
bello,puerto,17
bello,ano,17
carnaval,ciudad,17
super,mexico,17
gustar,felicidades,17
hermoso,arte,17
gustar,pueblo,17
hermoso,sem,17
hermoso,responder,17
gustar,destacado,17
bonito,compartir,16
bonito,ano,16
super,ciudad,16
hermoso,zona,16
