termino_interno,termino_externo,weight
gobierno,tampico,619
gobierno,municipal,403
gobierno,villarreal,266
gobierno,presidenta,260
gobierno,tamaulipas,226
gobierno,seguir,216
gobierno,mexico,196
gobierno,monica,185
gobierno,bienestar,157
gobierno,gracias,144
gobierno,pueblo,129
gobierno,accion,126
gobierno,familia,122
gobierno,gente,121
gobierno,ciudad,120
gobierno,pais,111
gobierno,compromiso,109
gobierno,excelente,107
gobierno,fortalecer,106
gobierno,anaya,105
gobierno,publico,105
gobierno,dia,101
gobierno,seguridad,98
gobierno,alcaldesa,94
gobierno,secretaria,93
gobierno,ano,89
gobierno,servicio,89
gobierno,querer,88
gobierno,nacional,85
gobierno,social,84
gobierno,apoyo,83
deber,mexico,83
gobierno,estatal,83
gobierno,desarrollo,82
gobierno,programa,80
deber,tampico,80
gobierno,mexicano,78
gobierno,gobernador,78
gobierno,dejar,77
gobierno,federal,77
deber,pais,75
gobierno,narco,74
gobierno,nivel,73
gobierno,municipio,72
gobierno,claudia,72
gobierno,pasar,71
gobierno,mujer,71
gobierno,salud,70
pagar,querer,70
gobierno,vida,69
gobierno,impulsar,68
deber,seguir,68
morena,mexico,67
deber,querer,67
deber,ano,66
gobierno,humanista,65
pagar,clabe,64
gobierno,sector,63
gobierno,americo,63
deber,gente,63
gobierno,politico,62
deber,mujer,62
dinero,querer,62
gobierno,proyecto,61
crimen,organizado,61
pagar,tampico,60
deber,pueblo,59
gobierno,ciudadano,59
gobierno,persona,58
gobierno,encabezado,58
gobierno,ciudadania,57
morena,presidenta,57
gobierno,atencion,57
gobierno,coordinacion,57
morena,narco,57
gobierno,civil,56
deber,presidenta,56
gobierno,millon,56
deber,pasar,55
deber,persona,53
gobierno,presidente,53
deber,dejar,53
andar,tampico,53
deber,salir,53
gobierno,zona,52
corrupto,mexico,52
deber,vida,52
pagar,tarjeta,52
gobierno,apoyar,51
gobierno,esfuerzo,51
morena,tampico,51
gobierno,buscar,51
gobierno,seguro,51
gobierno,construir,50
gobierno,paz,50
gobierno,espacio,50
morena,politico,50
gobierno,obra,50
gobierno,vivir,49
gobierno,casa,49
deber,gracias,49
gobierno,creer,49
gobierno,escuchar,49
gobierno,cercano,48
gobierno,autoridad,48
gobierno,importante,48
gobierno,colonia,47
deber,mexicano,47
puro,querer,47
gobierno,oportunidad,46
politica,publico,46
pri,pan,46
gobierno,salir,45
robar,dejar,45
deber,familia,45
morena,ano,45
deber,politico,45
traer,tampico,45
morena,querer,45
gobierno,quedar,45
gobierno,secretario,44
gobierno,mal,44
deber,tamaulipas,44
gobierno,sur,44
gobierno,llegar,44
jajaja,jajajaja,44
gobierno,cultura,44
gobierno,cuidar,44
gobierno,resultado,43
gobierno,generar,43
morena,viva,43
dinero,pueblo,43
dinero,dejar,43
gobierno,general,43
deber,justicia,43
pagar,contar,43
gobierno,evento,42
gobierno,sheinbaum,42
morena,seguir,42
pagar,ano,42
deber,casa,42
pagar,pesos,42
gobierno,sociedad,41
gobierno,tampicovacontodo,41
gobierno,madre,41
andar,querer,41
puro,mexico,41
morena,tamaulipas,41
gobierno,esperar,41
dinero,persona,41
dinero,mexico,41
deber,creer,41
gobierno,reafirmar,40
corrupcion,mexico,40
pagar,mexico,40
gobierno,justicia,40
gobierno,permitir,39
gobierno,atender,39
gobierno,orden,39
dinero,seguir,39
dinero,gente,39
gobierno,proteccion,39
gobierno,tampiqueno,39
deber,dia,39
gobierno,acuerdo,39
gobierno,venir,38
gobierno,contar,38
politica,tampico,38
deber,autoridad,38
robar,querer,38
deber,partido,38
deber,vivir,38
dinero,gracias,38
gobierno,unidos,38
puro,gente,38
gobierno,pesos,38
gobierno,mes,38
deber,publico,38
deber,quedar,38
gobierno,educacion,37
gobierno,mejorar,37
pagar,dejar,37
deber,favor,37
pagar,seguir,37
gobierno,poblacion,37
gobierno,conjunto,36
gobierno,reconocer,36
gobierno,iniciativa,36
gobierno,favor,36
gobierno,felicidad,36
robar,pueblo,36
pagar,pago,36
pagar,persona,36
gobierno,recibir,36
gobierno,administracion,36
gobierno,dependencia,36
corrupto,narco,36
prision,ano,36
gobierno,labor,35
gobierno,grande,35
