termino_interno,termino_externo,weight
espacio,tampico,291
evento,tampico,244
dif,tampico,229
cultura,tampico,190
vivir,tampico,182
plaza,tampico,178
zacil,villarreal,149
actividad,tampico,148
espacio,seguir,138
zacil,anaya,128
cultural,tampico,127
espacio,ciudad,124
dif,villarreal,118
espacio,publico,114
espacio,fortalecer,114
zacil,monica,114
espacio,villarreal,112
evento,presidenta,110
adriana,villarreal,108
zacil,municipal,108
recorrido,tampico,108
evento,villarreal,106
deporte,tampico,106
espacio,familia,104
antonio,campos,104
vivir,familia,103
zacil,presidenta,99
dif,sistema,99
espacio,monica,98
dif,presidenta,97
antonio,tampico,96
evento,monica,93
vivir,mexico,91
actividad,tamaulipas,91
vivir,ano,89
experiencia,tampico,88
encuentro,tampico,86
adriana,luz,86
zacil,tampico,86
vivir,querer,84
evento,excelente,84
tradicion,tampico,84
evento,tamaulipas,83
espacio,municipal,82
reunir,tampico,81
cultura,villarreal,79
vivir,dia,79
promover,tampico,77
espacio,colonia,77
espacio,presidenta,76
dif,anaya,76
visitar,tampico,75
dif,municipal,75
evento,gracias,75
adriana,anaya,75
dif,luz,74
vivir,persona,71
vivir,gracias,71
evento,ciudad,71
adriana,presidenta,69
evento,municipal,68
vivir,vida,68
espacio,seguro,67
cultura,municipal,67
espacio,tamaulipas,67
marco,tampico,65
armas,tampico,65
adriana,tampico,64
especial,tampico,64
arte,tampico,64
espacio,gracias,61
cultura,casa,61
actividad,dia,60
vivir,seguir,60
plaza,municipal,59
evento,nino,59
ruiz,adolfo,59
ruiz,nunez,59
identidad,tampico,58
especial,dia,58
vivir,pais,58
espacio,convivencia,57
cultural,ciudad,55
evento,nacional,55
evento,dia,54
actividad,fortalecer,54
cultura,ciudad,54
vivir,ciudad,54
espacio,excelente,53
espacio,vida,53
evento,seguir,53
actividad,familia,53
vivir,casa,53
unir,tampico,53
presentacion,tampico,53
cultura,fortalecer,52
vivir,gente,52
cultural,villarreal,52
espacio,nino,52
espacio,anaya,52
actividad,municipal,51
vivir,lleno,50
plaza,libertad,50
espacio,accion,50
espacio,gobierno,50
espacio,alcaldesa,50
cultura,anaya,50
tradicion,villarreal,50
encuentro,municipal,49
actividad,villarreal,49
espacio,bienestar,49
vivir,gobierno,49
deporte,villarreal,49
cultura,monica,48
vivir,presidenta,48
espacio,construir,48
actividad,ciudad,48
vivir,corazon,48
recorrido,zona,48
evento,alcaldesa,47
espacio,dia,47
evento,anaya,47
evento,familia,47
espacio,municipio,47
dif,tamaulipas,47
deporte,tamaulipas,47
deporte,monica,47
experiencia,dia,47
celebracion,tampico,46
espacio,disfrutar,46
vivir,dejar,46
evento,deportivo,46
cultura,presidenta,45
marco,dia,45
recorrer,tampico,45
promover,fortalecer,44
tradicion,monica,44
plaza,hijas,44
cultura,gobierno,44
espacio,zona,44
experiencia,tamaulipas,44
deporte,excelente,44
espacio,atencion,43
espacio,centro,43
vivir,zona,43
espacio,comunidad,43
deporte,deportivo,43
tradicion,seguir,43
tradicion,gracias,43
espacio,proyecto,43
tradicion,lleno,42
evento,gobierno,42
cultura,paz,42
espacio,joven,42
evento,felicidad,42
espacio,nina,42
espacio,impulsar,42
vivir,tamaulipas,42
deporte,impulsar,42
antonio,tamaulipas,42
vivir,disfrutar,41
especial,familia,41
vivir,mexicano,41
antonio,civil,41
tradicion,celebrar,41
encuentro,ciudad,40
espacio,compartir,40
identidad,ciudad,40
actividad,presidenta,40
adriana,sistema,40
espacio,casa,40
cultura,impulsar,39
cultura,seguir,39
tradicion,ciudad,39
espacio,tampicovacontodo,39
vivir,esperar,38
espacio,permitir,38
vivir,amor,38
vivir,deber,38
deporte,ciudad,38
deporte,presidenta,38
plaza,centro,38
evento,mexico,38
recorrido,ciudad,38
espacio,digno,37
vivir,salir,37
vivir,invitar,37
vivir,calle,37
antonio,jose,37
dif,familia,37
espacio,compromiso,37
encuentro,tamaulipas,37
cultural,municipal,37
tradicion,presidenta,37
plaza,zona,37
actividad,zona,37
antonio,director,37
actividad,disfrutar,37
actividad,junio,37
actividad,monica,36
