termino_interno,termino_externo,weight
mexico,tampico,324
mexico,tamaulipas,286
mexico,presidenta,254
mexico,pais,217
mexico,ciudad,211
mexico,gobierno,196
mexico,mexicano,189
mexico,viva,166
mexico,pueblo,165
mexico,seguir,146
mexico,ano,142
mexico,nacional,142
mexico,claudia,139
mexico,dia,138
mexico,querer,130
mexico,gracias,128
mexico,mundial,106
mexico,mundo,106
mexico,partido,104
mexico,dejar,103
mexico,pasar,101
mexico,vivir,91
mexico,deber,83
mexico,persona,82
mexico,golfo,82
mexico,llegar,80
mexico,gente,80
mexico,millon,77
mexico,mujer,73
mexico,historia,73
mexico,hablar,71
mexico,narco,68
mexico,presidente,67
mexico,morena,67
ciento,ano,67
mexico,familia,65
mexico,creer,65
mexico,sheinbaum,64
mexico,casa,64
mexico,unidos,63
mexico,salir,63
mexico,esperar,62
mexico,politico,62
mexico,trump,62
mexico,vida,61
mexico,monica,60
mexico,zona,58
mexico,municipal,56
mexico,acuerdo,56
mexico,municipio,55
mexico,apoyar,54
mexico,madre,54
mexico,villarreal,53
mexico,grande,53
mexico,publico,53
mexico,junio,53
mexico,hermoso,52
mexico,defender,52
mexico,corrupto,52
mexico,sur,51
mexico,quedar,51
mexico,madero,51
mexico,seleccion,51
mexico,importante,50
mexico,buscar,48
mexico,internacional,47
mexico,video,47
privado,tampico,46
mexico,encontrar,46
mexico,nivel,46
mexico,venir,45
mexico,domingo,45
mexico,apoyo,44
mexico,querido,44
mexico,corazon,44
mexico,altamira,44
mexico,ecuador,44
ciento,millon,44
mexico,centro,43
mexico,ganar,43
mexico,representar,43
mexico,llamar,43
electrico,tampico,43
mexico,excelente,42
mexico,cdmx,42
mexico,nombre,42
mexico,recibir,42
mexico,hora,42
mexico,economico,42
vivo,tampico,41
venta,tampico,41
mexico,pedir,41
mexico,recordar,41
mexico,puro,41
mexico,dinero,41
mexico,celebrar,41
mexico,futbol,41
mexico,existir,40
mexico,corrupcion,40
mexico,pagar,40
mexico,alto,40
mexico,final,39
villahermosa,tampico,39
bienvenido,tampico,38
mexico,caso,38
mexico,orgullo,38
mexico,calle,38
mexico,peor,38
mexico,evento,38
mexico,turistico,38
mexico,mayo,38
mexico,bendicion,37
mexico,amor,37
mexico,autoridad,37
mexico,mano,37
mexico,monterrey,37
mexico,lograr,36
mexico,estadio,36
mexico,tomar,36
mexico,espana,36
mexico,matamoros,36
mexico,marina,36
electrico,energia,36
mexico,eeuu,36
mexico,forma,36
mexico,mes,36
mexico,presentar,36
mexico,entidad,36
venta,comerciante,36
mexico,julio,36
electrico,tamaulipas,36
vivo,seguir,35
mexico,felicidades,35
mexico,patria,35
mexico,felicidad,35
mexico,volver,35
mexico,unico,35
mexico,seguridad,35
mexico,reynosa,35
mexico,medio,35
mexico,manana,35
mexico,permitir,34
mexico,desarrollo,34
mexico,playa,34
mexico,favor,34
mexico,mal,34
mexico,senora,34
mexico,construir,34
mexico,informar,34
mexico,justicia,34
mexico,mexicanos,33
mexico,comenzar,33
mexico,mantener,33
privado,publico,33
mexico,gustar,33
mexico,hidalgo,33
femenil,pio,33
mexico,soberania,33
mexico,actividad,33
apertura,tampico,32
mexico,san,32
mexico,ciudadano,32
mexico,asegurar,32
electrico,lluvia,32
mexico,bienestar,31
mexico,sacar,31
mexico,federal,31
mexico,regresar,31
mexico,amlo,31
mexico,lopez,31
mexico,transformacion,31
mexico,empresa,31
privado,iniciativa,31
mexico,necesitar,31
mexico,secretaria,31
mexico,seguro,31
mexico,noticia,31
mexico,veracruz,31
privado,sector,31
mexico,fan,31
mexico,cdvictoria,31
mexico,servicio,31
mexico,respeto,31
mexico,fuerza,31
mexico,inglaterra,31
ciento,pais,31
mexico,gonzalez,31
venta,semana,31
mexico,compromiso,30
mexico,copa,30
mexico,norte,30
privado,proyecto,30
mexico,compartir,30
mexico,sector,30
mexico,empezar,30
mexico,criminal,30
ciento,tampico,30
mexico,tratar,30
ciento,tamaulipas,30
mexico,pardo,29
