termino_interno,termino_externo,weight
general,tampico,101
general,tamaulipas,83
puente,tampico,80
general,fiscalia,79
dengue,tampico,52
general,secretario,51
general,justicia,47
hotel,tampico,45
metro,tampico,45
general,gobierno,43
general,persona,41
listo,tampico,40
general,nacional,40
general,director,38
incluir,tampico,37
general,ciudad,36
general,ano,36
general,secretaria,36
general,villarreal,34
general,publico,34
sentido,familia,34
general,zona,33
rene,lara,33
general,seguridad,32
general,hospital,32
distrito,salud,32
general,municipal,31
piso,tampico,29
dengue,caso,28
general,republica,27
importar,gobierno,25
importar,gente,25
general,mexico,25
progreso,tampico,25
general,ayuntamiento,25
sentido,paz,25
sentido,pesamir,25
idea,tampico,24
general,monica,24
incluir,tamaulipas,24
general,servicio,23
importar,mexico,23
dengue,accion,23
general,centro,23
general,investigacion,23
general,fgr,23
antiguo,tampico,22
general,presidenta,22
general,atencion,22
general,accion,22
sentido,tampico,22
general,carlos,22
dengue,salud,22
rene,fan,22
general,federal,21
importar,dejar,21
palacios,monica,21
incluir,ciudad,21
importar,seguir,21
importar,pais,21
general,direccion,21
puente,carretera,20
general,senalar,20
metro,obra,20
directamente,tampico,20
general,anaya,19
incluir,mexico,19
general,municipio,19
general,familia,19
general,dia,19
general,salud,19
rene,amar,19
importar,tampico,18
importar,pueblo,18
idea,seguir,18
general,administracion,18
general,pesos,18
colegio,tamaulipas,18
importar,ano,18
sentido,qepd,18
agredir,mujer,18
restaurante,tampico,18
dengue,tamaulipas,18
distrito,tampico,18
importar,dia,17
dengue,prevencion,17
idea,presidenta,17
hotel,tamaulipas,17
general,recibir,17
gomez,tampico,17
general,proteccion,17
general,gracias,17
gomez,tamaulipas,17
general,fortalecer,17
general,caso,17
listo,ciudad,16
antiguo,edificio,16
importar,deber,16
general,alcaldesa,16
metro,espacio,16
general,medico,16
metro,cultural,16
importar,familia,16
feminista,mujer,16
incluir,presidenta,16
general,colonia,16
general,area,16
general,acuerdo,16
directamente,familia,16
puente,llegar,16
tour,tmytn,16
incluir,publico,16
importar,presidenta,16
sentido,abrazo,16
fundacion,ano,16
distrito,bienestar,16
restaurante,bar,16
artesania,mercadito,16
inspeccion,tampico,15
realmente,deber,15
general,informar,15
incluir,obra,15
general,autoridad,15
confiar,gracias,15
piso,cobro,15
importar,persona,15
importar,querer,15
general,destacar,15
puente,tamaulipas,15
dema,vida,15
general,estatal,15
general,sistema,15
dengue,jornada,15
incluir,pesos,15
sentido,resignacion,15
departamento,tampico,15
general,matamoros,15
idea,excelente,14
general,madero,14
general,francisco,14
general,participar,14
general,seguir,14
general,rodriguez,14
realmente,llegar,14
importar,narco,14
sentido,villarreal,14
general,ciudadania,14
general,equipo,14
general,llegar,14
sentido,monica,14
general,sur,14
sentido,humano,14
sentido,mujer,14
general,titular,14
metro,arte,14
sentido,seguir,14
puente,vacacional,14
puente,ciudad,14
especificamente,tampico,14
importar,vida,14
tour,mexico,14
general,delito,14
artesania,familiar,14
puente,villarreal,13
general,desarrollo,13
realmente,gobierno,13
realmente,pais,13
dema,gente,13
importar,puro,13
colegio,tampico,13
incluir,municipal,13
gomez,mexico,13
facilitar,tampico,13
general,brindar,13
general,hector,13
general,encabezado,13
incluir,actividad,13
importar,politico,13
sentido,gracias,13
general,unidad,13
incluir,accion,13
general,porres,13
importar,pasar,13
general,instituto,13
gomez,querer,13
general,compromiso,13
importar,salir,13
puente,internacional,13
importar,mujer,13
general,vida,13
realmente,vida,13
listo,recibir,13
general,mexicano,13
listo,gobierno,13
listo,seguir,13
realmente,presidenta,13
metro,calle,13
dengue,colonia,13
artesania,domingo,13
idea,monica,13
