termino_interno,termino_externo,weight
tampico,villarreal,1227
tampico,monica,1109
tampico,municipal,822
tampico,presidenta,778
tampico,seguir,656
tampico,gobierno,619
tamaulipas,sur,554
tampico,alcaldesa,546
tampico,zona,513
tampico,excelente,505
tampico,gracias,456
tampico,dia,442
tampico,familia,417
tampico,colonia,406
tampico,anaya,393
tampico,bienestar,380
tampico,ano,358
tampico,fortalecer,348
tampico,centro,347
tampico,calle,345
tampico,municipio,337
tamaulipas,villarreal,326
tampico,mexico,324
tampico,nota,322
tampico,seguridad,318
tamaulipas,zona,313
tampico,sur,308
tampico,nacional,306
tampico,espacio,291
tampico,accion,287
tampico,desarrollo,287
tamaulipas,mexico,286
tampico,compromiso,271
tampico,impulsar,265
tampico,publico,263
tampico,salud,263
tampico,revistadebate,249
ciudad,seguir,245
tampico,evento,244
tampico,proteccion,244
tamaulipas,nacional,243
tampico,equipo,237
tampico,felicidad,234
tampico,civil,233
tampico,programa,231
tampico,dif,229
tamaulipas,dia,228
tampico,secretaria,227
tampico,atencion,227
tamaulipas,gobierno,226
tamaulipas,municipio,223
tampico,mujer,219
tampico,tampicotecuida,218
tampico,seguro,215
tampico,tampicovacontodo,213
tampico,servicio,212
tampico,buscar,211
ciudad,mexico,211
tampico,llegar,211
tamaulipas,ano,207
tampico,direccion,203
ciudad,villarreal,202
tampico,persona,199
tampico,proyecto,199
tamaulipas,monica,196
tampico,hermoso,195
tampico,turistico,194
tampico,construir,193
tampico,importante,191
tampico,cuidar,191
tampico,cultura,190
tampico,social,190
tampico,felicidades,188
tampico,celebrar,186
tampico,junio,183
tampico,vivir,182
tampico,norte,179
tampico,vida,179
tampico,recibir,178
ciudad,dia,178
tampico,plaza,178
tampico,semana,177
tampico,internacional,175
ciudad,zona,174
tamaulipas,estatal,172
tampico,turismo,171
tampico,ayuntamiento,171
tampico,hora,170
tampico,mayo,170
tamaulipas,municipal,169
tamaulipas,seguridad,168
ciudad,monica,166
tamaulipas,presidenta,166
tampico,autoridad,165
tampico,sector,164
tampico,mundial,162
ciudad,municipal,159
tampico,abril,158
tampico,disfrutar,157
tampico,agua,157
tamaulipas,secretaria,157
tampico,querer,156
ciudad,ano,154
tampico,apoyo,154
tampico,lleno,153
tampico,casa,151
ciudad,sur,150
tampico,actividad,148
tamaulipas,region,148
tampico,estatal,148
tampico,historia,147
tampico,puerto,147
tampico,tampiqueno,147
tampico,esfuerzo,146
tampico,gente,146
tampico,joven,145
tampico,esperar,145
tampico,cabo,145
tampico,oportunidad,144
tampico,obra,143
tampico,destacar,142
tamaulipas,lluvia,142
tampico,sol,142
tampico,historico,141
ciudad,presidenta,141
tampico,alto,140
tamaulipas,alcaldesa,140
tampico,avenida,140
tampico,mercado,138
tampico,sistema,138
tampico,contar,137
tampico,mejorar,135
tampico,economico,135
tampico,grande,134
tampico,compartir,133
ciudad,gracias,133
tamaulipas,seguir,131
tampico,participar,131
tamaulipas,fortalecer,131
tampico,orgullo,130
tamaulipas,temperatura,130
tampico,unidad,128
tampico,ciudadano,128
tamaulipas,gobernador,128
responsabilidad,columna,128
tampico,cultural,127
tampico,caso,127
tampico,dejar,126
tamaulipas,autoridad,126
tampico,gonzalez,126
tampico,administracion,125
ciudad,fortalecer,125
ciudad,municipio,125
ciudad,espacio,124
tampico,local,124
tampico,lic,123
tampico,labor,123
tampico,educacion,123
tampico,gobernador,122
tampico,comunidad,122
tampico,jornada,122
tamaulipas,buscar,122
tampico,invitar,122
tampico,deportivo,122
tampico,basura,121
ciudad,desarrollo,121
tamaulipas,desarrollo,121
ciudad,seguridad,121
tampico,mantener,120
ciudad,gobierno,120
tampico,brindar,120
tampico,reunion,119
tampico,laguna,119
tampico,ciudadania,119
tampico,exito,119
tamaulipas,acuerdo,119
ciudad,victoria,119
tampico,julio,119
tampico,paz,118
tamaulipas,publico,118
tampico,reconocer,117
tampico,apoyar,116
tampico,nino,115
tampico,lluvia,115
tampico,presentar,115
tampico,nivel,114
tampico,continuar,113
tamaulipas,caso,113
tamaulipas,bienestar,112
tampico,final,112
tampico,futbol,112
tampico,luz,111
tampico,servicios,111
tamaulipas,americo,111
tampico,limpio,110
tampico,calidad,109
tamaulipas,colonia,109
tampico,operativo,109
tampico,ofrecer,108
tampico,entrega,108
