termino_interno,termino_externo,weight
maximo,minimo,159
disfrutar,tampico,157
esperar,tampico,145
disfrutar,familia,105
tarde,tampico,103
noche,tampico,92
esperar,tamaulipas,87
maximo,temperatura,86
esperar,seguir,84
esperar,dia,81
fecha,tampico,80
esperar,ano,66
musica,tampico,66
esperar,zona,66
abierto,tampico,65
sabado,tampico,65
volver,tampico,65
maximo,zona,65
esperar,mexico,62
disfrutar,dia,61
fecha,tamaulipas,58
festival,tampico,57
disfrutar,seguir,56
esperar,familia,53
volver,querer,53
fecha,dia,51
volver,ano,51
noviembre,tampico,50
esperar,gracias,50
noche,dia,49
maximo,tamaulipas,49
tarde,tamaulipas,48
volver,pedir,47
esperar,querer,46
disfrutar,espacio,46
esperar,llegar,46
esperar,ciudad,46
entrada,tampico,45
sabado,tamaulipas,44
esperar,pais,44
disfrutar,ciudad,44
disfrutar,lleno,43
disfrutar,monica,42
maximo,reynosa,42
disfrutar,vivir,41
festival,internacional,41
esperar,gobierno,41
noche,gracias,41
esperar,hora,41
agenda,tampico,40
esperar,presidenta,40
esperar,sur,39
esperar,vivir,38
disfrutar,presidenta,38
disfrutar,villarreal,38
disfrutar,invitar,38
maximo,laredo,38
directo,tampico,37
disfrutar,gracias,37
esperar,lluvia,37
esperar,persona,37
disfrutar,actividad,37
disfrutar,tamaulipas,36
disfrutar,alegria,36
canal,tampico,36
maximo,matamoros,36
tarde,dia,35
volver,mexico,35
viaje,tampico,35
musica,lleno,34
esperar,vida,34
noche,tamaulipas,34
volver,vida,34
maximo,ambiente,34
esperar,dejar,33
esperar,gente,33
esperar,pasar,33
esperar,fuerte,33
fecha,celebrar,33
sabado,zona,33
maximo,grado,33
tarde,zona,32
volver,dia,32
tarde,ciudad,32
esperar,temperatura,32
tarde,ambiente,32
tarde,hora,32
categoria,tampico,31
volver,pasar,31
maximo,rio,31
disfrutar,nino,30
tarde,lleno,30
tarde,familia,30
festival,cultural,30
festival,mexicano,30
sabado,dia,30
volver,empezar,30
tarde,minimo,30
costa,tamaulipas,29
disfrutar,tradicion,29
disfrutar,municipal,29
calido,ambiente,29
esperar,salir,29
maximo,bravo,29
maximo,caluroso,29
esperar,mujer,28
disfrutar,evento,28
esperar,quedar,28
sabado,domingo,28
noche,monica,27
costa,mexicano,27
fecha,horario,27
disfrutar,mexico,27
volver,madre,27
esperar,ambiente,27
noche,ciudad,27
tarde,colonia,27
esperar,medio,27
sabado,junio,27
maximo,mantener,27
musica,plaza,26
tarde,vivir,26
esperar,municipal,26
noche,presidenta,26
esperar,evento,26
deportista,tampico,26
esperar,madre,26
noche,lleno,26
musica,dia,26
cielo,lluvia,26
esperar,condicion,26
sabado,mayo,26
disfrutar,excelente,26
cielo,nublado,26
esperar,region,26
maximo,region,26
disfrutar,compartir,25
disfrutar,convivencia,25
categoria,ano,25
esperar,pagar,25
musica,tamaulipas,25
esperar,pronostico,25
abierto,ciudad,25
esperar,apoyo,25
cielo,dia,25
volver,seguir,25
tradicional,tampico,25
noche,familia,25
volver,casa,25
tarde,temperatura,25
volver,ayuda,25
musica,tradicion,24
noche,ano,24
disfrutar,vida,24
esperar,pueblo,24
esperar,hablar,24
esperar,servicio,24
esperar,acuerdo,24
esperar,gustar,24
festival,tamaulipas,24
disfrutar,cultura,24
musica,municipal,24
perez,tampico,24
esperar,buscar,24
fecha,ano,24
esperar,nino,24
tarde,calle,24
esperar,contar,24
nacer,tampico,24
calido,zona,24
musica,cultura,23
noche,villarreal,23
volver,pais,23
esperar,amor,23
espectaculo,tampico,23
esperar,compartir,23
volver,dejar,23
seno,mexicano,23
esperar,tomar,23
esperar,semana,23
noche,llegar,23
noche,vivir,23
esperar,monica,23
tarde,llegar,23
esperar,encontrar,23
tarde,persona,23
volver,maria,23
volver,colonia,23
maximo,tampico,23
esperar,colonia,23
noche,zona,23
musica,ano,23
fecha,mayo,23
sabado,hora,23
fecha,oficial,23
sabado,abril,23
sabado,final,23
volver,seguridad,23
volver,perder,23
deportista,tamaulipas,23
