termino_interno,termino_externo,weight
madre,dia,106
madre,ano,81
madre,vida,78
madre,querer,72
madre,maria,71
madre,familia,68
hijo,familia,64
madre,mujer,63
perder,vida,62
madre,gracias,58
madre,dejar,56
perder,tampico,56
mami,sweet,56
madre,mexico,54
pensar,tampico,52
madre,amor,51
hijo,padre,50
hija,ano,49
hijo,vida,49
amar,vida,49
mami,time,49
madre,buscador,48
mami,huahin,48
hijo,ano,47
amigo,tampico,46
hijo,tampico,45
hijo,mujer,45
madre,virgen,44
amigo,familia,43
hijo,querer,43
perder,pedir,42
madre,gobierno,41
madre,seguir,40
madre,corazon,40
mami,พฤษภาคม,40
perder,ano,39
madre,pais,39
madre,padre,39
amar,gracias,39
amar,ano,39
madre,casa,38
amar,querer,38
madre,feliz,38
madre,pasar,36
pensar,dejar,36
mami,spender,36
pensar,gracias,35
pensar,gente,35
hijo,dia,35
madre,vivir,35
pensar,seguir,35
mami,top,35
pensar,vida,34
madre,senora,34
madre,tampico,33
pensar,querer,33
perder,persona,32
llorar,querer,32
amar,dia,32
recolector,camion,32
amigo,seguir,32
pensar,gobierno,31
regresar,mexico,31
regresar,ano,31
amigo,dia,31
pensar,ano,31
perder,seguridad,31
madre,buscar,31
amar,corazon,31
amigo,dejar,30
pensar,presidenta,30
madre,guadalupe,30
hijo,hablar,30
amigo,ano,30
perder,tamaulipas,30
hijo,dejar,30
libro,tampico,29
madre,pueblo,29
regresar,tampico,29
pensar,persona,29
amigo,vida,29
amigo,querer,29
morir,querer,29
madre,mama,29
alguien,persona,29
hijo,pais,28
pensar,mexico,28
morir,ano,28
quitar,querer,28
pena,mexico,28
amigo,gracias,28
miedo,querer,28
madre,llegar,28
hijo,mexico,27
alguien,pasar,27
alguien,dia,27
perder,mujer,27
alguien,seguir,27
hijo,salir,27
perder,salir,27
pensar,dia,27
alguien,deber,27
madre,volver,27
alguien,favor,27
amar,feliz,27
madre,monica,27
amar,amor,26
alguien,hablar,26
pensar,pueblo,26
recolector,basura,26
hijo,pasar,26
hijo,mama,26
madre,esperar,26
pensar,llegar,26
hijo,llegar,26
miedo,vivir,26
madre,deber,26
hermano,ciudad,26
perder,maria,26
amigo,gente,25
amigo,ciudad,25
hijo,villarreal,25
madre,gente,25
quitar,pueblo,25
resignacion,familia,25
perder,colonia,25
alguien,ano,25
pensar,hablar,25
alguien,salir,25
alguien,querer,25
dolor,vida,25
madre,justicia,25
sufrir,ano,25
hijo,gente,25
alguien,vida,25
hija,mujer,25
hermano,gonzalez,25
hijo,tamaulipas,24
papa,mama,24
madre,pedir,24
perder,mexico,24
sufrir,tampico,24
hijo,vivir,24
valer,querer,24
papa,ano,24
alguien,pais,24
hijo,gracias,24
hijo,seguir,24
madre,persona,24
madre,salir,24
pena,gobierno,24
hija,querer,24
madre,mexicano,24
alguien,dejar,24
tonka,tomicic,24
madre,presidenta,24
senor,presidente,24
alguien,rezar,24
madre,mayo,24
hija,padre,23
papa,dia,23
alguien,necesitar,23
valer,gente,23
perder,seguir,23
resignacion,paz,23
regresar,casa,23
hermano,tampico,23
recolector,tampico,23
pensar,pasar,23
madre,paz,23
morir,mexico,23
hijo,maria,23
hijo,gobierno,23
perder,volver,23
recomendar,evitar,23
amar,mexico,22
amar,seguir,22
pensar,creer,22
amar,hermoso,22
perder,empezar,22
perder,dejar,22
perder,querer,22
valer,pais,22
hijo,casa,22
hijo,persona,22
amigo,familiar,22
miedo,seguir,22
perder,pasar,22
amigo,pedir,22
morir,vida,22
hija,familia,22
madre,luz,22
hermano,madero,22
hijo,buscar,22
amigo,presidenta,21
pensar,excelente,21
amigo,llegar,21
dolor,ano,21
valer,dejar,21
perder,deber,21
