termino_interno,termino_externo,weight
sur,tamaulipas,554
sur,zona,356
centro,tampico,347
calle,tampico,345
sur,tampico,308
centro,zona,190
calle,colonia,170
agua,tampico,157
sur,ciudad,150
obra,tampico,143
avenida,tampico,140
calle,ciudad,106
sur,madero,105
centro,ciudad,104
area,tampico,103
sur,norte,101
calle,col,93
centro,tamaulipas,90
sur,region,89
comapa,tampico,88
hidalgo,tampico,85
calle,zona,84
centro,municipal,80
riesgo,tampico,80
vecino,colonia,78
sur,altamira,78
agua,tamaulipas,76
sur,villarreal,76
centro,colonia,68
centro,historico,68
obra,villarreal,67
calle,villarreal,66
sur,ano,66
agua,zona,64
calle,monica,63
sur,municipio,63
sur,dia,61
avenida,colonia,61
calle,ano,60
obras,tampico,60
riesgo,zona,60
publicas,secretaria,58
agua,ciudad,58
sur,seguridad,58
calle,seguir,58
obras,secretaria,57
obra,monica,57
potosi,san,57
centro,municipio,56
agua,colonia,56
agua,potable,56
centro,norte,56
agua,servicio,55
centro,bienestar,55
agua,dia,54
area,zona,54
centro,presidenta,54
reportar,tampico,54
vecino,tampico,53
obra,tamaulipas,53
potosi,luis,53
calle,presidenta,52
sur,mexico,51
riesgo,proteccion,51
sur,autoridad,51
obra,publico,50
agua,altamira,50
sur,monica,50
obra,gobierno,50
sur,nacional,50
centro,villarreal,49
calle,basura,49
sur,buscar,49
reportar,tamaulipas,49
sur,colonia,49
obra,excelente,49
riesgo,tamaulipas,49
calle,pasar,48
calle,persona,48
agua,madero,48
centro,nacional,48
centro,persona,47
obra,seguir,47
sur,lluvia,47
publicas,tampico,47
via,publico,47
obra,colonia,47
calle,ubicado,46
sur,seguir,45
calle,tamaulipas,44
sur,gobierno,44
centro,region,44
calle,casa,44
centro,espacio,43
obra,presidenta,43
centro,mexico,43
riesgo,civil,43
riesgo,alto,43
sur,municipal,43
sur,desarrollo,43
calle,salir,43
lesionado,persona,43
centro,desarrollo,42
calle,dia,42
falta,tampico,42
sur,estatal,42
area,verde,41
hidalgo,miguel,41
obra,ano,41
calle,familia,41
centro,salud,40
obra,ciudad,40
calle,norte,40
circulacion,carretera,40
calle,mejorar,39
calle,altamira,39
provocar,tampico,39
sur,publico,39
via,tampico,39
agua,suministro,39
calle,municipal,39
sur,proyecto,39
calle,pavimentacion,39
avenida,zona,39
sur,llegar,39
sur,esperar,39
area,municipal,38
calle,mexico,38
riesgo,autoridad,38
centro,plaza,38
calle,municipio,38
vecino,monica,37
vecino,seguir,37
calle,vivir,37
riesgo,seguridad,37
sur,servicio,37
avenida,ciudad,37
calle,seguridad,37
centro,dia,37
obra,pavimentacion,37
alerta,tamaulipas,37
area,espacio,36
inundacion,tampico,36
centro,encontrar,36
sur,importante,36
calle,encontrar,36
obra,proyecto,36
sur,secretaria,36
centro,altamira,36
agua,laguna,36
agua,nacional,36
calle,gente,35
inundacion,zona,35
obra,infraestructura,35
sur,caso,35
centro,seguir,34
centro,publico,34
agua,ano,34
centro,monica,34
sur,accion,34
agua,lluvia,34
sur,compromiso,34
sur,ambiente,34
reportar,persona,34
sur,fuerte,34
sur,veracruz,34
sur,semana,34
vecino,villarreal,33
centro,gobierno,33
sur,fortalecer,33
sur,turismo,33
calle,llegar,33
hidalgo,mexico,33
calle,vida,33
agua,salir,33
sur,familia,33
agua,cuerpo,33
sur,explicar,33
centro,hora,33
sur,mayo,33
sur,mantener,33
comapa,ciudad,33
centro,autoridad,32
sur,turistico,32
alerta,tampico,32
sur,acuerdo,32
calle,sector,32
obra,familia,31
centro,pais,31
centro,ano,31
calle,anaya,31
sur,conurbado,31
centro,atencion,31
calle,dejar,31
calle,publico,31
riesgo,representar,31
centro,paz,30
centro,sector,30
sur,inversion,30
centro,atender,30
