termino_interno,termino_externo,weight
gracias,tampico,456
gracias,presidenta,364
gracias,monica,328
gracias,villarreal,313
gracias,excelente,276
gracias,seguir,240
quedar,columna,198
gracias,dia,194
conversacion,columna,192
gracias,alcaldesa,186
correo,columna,186
gracias,familia,157
casa,tampico,151
gracias,ano,150
gracias,gobierno,144
gracias,hermoso,143
gracias,vida,138
gracias,felicidad,137
gracias,feliz,136
compartir,tampico,133
gracias,ciudad,133
opinion,columna,129
gracias,mexico,128
casa,columna,128
gracias,bonito,125
quedar,mandar,122
luz,villarreal,116
quedar,resumen,114
conversacion,mandar,114
correo,mandar,114
gracias,apoyo,113
quedar,informativo,113
conversacion,resumen,113
conversacion,informativo,113
correo,resumen,113
correo,informativo,113
gracias,gente,112
luz,tampico,111
gracias,nino,102
quedar,noticias,101
quedar,cartones,99
quedar,loultimo,99
quedar,newsletter,99
conversacion,noticias,99
conversacion,cartones,99
conversacion,loultimo,99
conversacion,newsletter,99
correo,cartones,99
correo,loultimo,99
correo,newsletter,99
gracias,querer,98
gracias,bienestar,95
gracias,felicidades,93
correo,noticias,93
quedar,tampico,91
gracias,tamaulipas,91
gracias,bendicion,90
gracias,municipal,88
gracias,persona,88
luz,adriana,86
gracias,mujer,84
luz,presidenta,82
gracias,gracia,82
navidad,tampico,82
gracias,colonia,81
gracias,salud,78
luz,anaya,78
gracias,pueblo,77
gracias,compromiso,76
gracias,gobernador,76
quedar,libertad,76
gracias,equipo,75
gracias,evento,75
luz,dif,74
gracias,apoyar,74
gracias,corazon,73
gracias,esfuerzo,72
casa,libertad,72
gracias,lic,71
gracias,vivir,71
gracias,amor,71
gracias,pais,71
quedar,ano,70
opinion,respetar,69
casa,respetar,69
quedar,respetar,68
opinion,libertad,68
gracias,pasar,67
casa,noticias,67
opinion,expresion,67
casa,responsabilidad,67
navidad,feliz,66
casa,dia,66
opinion,articulo,66
quedar,expresion,66
opinion,emitir,65
conversacion,libertad,65
conversacion,expresion,65
correo,expresion,65
casa,mexico,64
casa,ciudad,64
opinion,vertido,64
opinion,responsabilidad,64
opinion,editorial,64
opinion,noticias,64
casa,vertido,64
casa,articulo,64
casa,emitir,64
casa,editorial,64
casa,expresion,64
casa,cartones,64
casa,loultimo,64
casa,newsletter,64
quedar,emitir,64
quedar,editorial,64
conversacion,editorial,64
conversacion,respetar,64
correo,respetar,64
correo,libertad,64
gracias,accion,63
gracias,lograr,63
quedar,querer,63
gracias,importante,63
gracias,programa,62
gracias,claudia,62
casa,familia,62
gracias,dejar,61
gracias,espacio,61
gracias,lleno,61
casa,cultura,61
compartir,familia,60
gracias,labor,60
gracias,fuerte,59
gracias,llegar,59
casa,seguir,59
gracias,ciudadania,58
casa,gente,58
casa,ano,58
gracias,madre,58
quedar,dia,58
gracias,informacion,57
casa,colonia,56
gracias,tampiqueno,56
casa,persona,56
compartir,seguir,55
gracias,grande,55
gracias,saludo,54
gracias,exito,53
casa,vivir,53
compartir,ciudad,52
gracias,presidentar,52
gracias,mexicano,52
gracias,necesitar,52
casa,tamaulipas,52
gracias,construir,51
quedar,seguir,51
quedar,mexico,51
gracias,querido,50
gracias,esperar,50
luz,tato,50
gracias,jornada,49
casa,gobierno,49
casa,pasar,49
gracias,deber,49
gracias,presidente,48
gracias,tampicovacontodo,48
gracias,cuidar,48
compartir,dia,47
gracias,comunidad,47
video,mexico,47
gracias,bendiga,46
gracias,venir,46
gracias,tampicotecuida,46
gracias,abrazo,45
navidad,monica,45
navidad,familia,45
gracias,beneficio,45
quedar,presidenta,45
gracias,padre,45
casa,querer,45
quedar,gobierno,45
luz,municipal,44
casa,llegar,44
casa,vida,44
gracias,viva,44
casa,calle,44
gracias,agradecer,44
ecuador,mexico,44
gracias,salir,43
quedar,gente,43
quedar,persona,43
quedar,ciudad,43
gracias,celebrar,43
gracias,tradicion,43
gracias,alegria,43
gracias,alias,43
luz,granhermano,43
gracias,fortalecer,42
gracias,seguro,42
quedar,familia,42
