termino_interno,termino_externo,weight
basura,tampico,121
limpieza,tampico,101
limpieza,colonia,60
basura,pasar,58
camion,tampico,55
basura,calle,49
basura,villarreal,44
basura,monica,42
limpieza,jornada,42
basura,dia,38
limpieza,monica,38
limpieza,villarreal,37
limpieza,labor,35
basura,servicio,35
basura,colonia,35
riqueza,tampico,35
consejo,tampico,35
limpieza,accion,34
consejo,municipal,34
basura,gente,33
camion,recolector,32
limpieza,ciudad,31
basura,dejar,31
basura,ciudad,31
riqueza,cultural,31
limpieza,municipal,30
limpieza,seguridad,30
aire,tampico,30
camion,pasar,29
limpieza,mercado,29
aire,acondicionado,29
aire,tamaulipas,28
recoleccion,tampico,27
capital,tampico,27
limpieza,espacio,27
permanecer,tampico,27
limpieza,calle,27
limpieza,familia,26
basura,gobierno,26
basura,recolector,26
basura,casa,25
aire,libre,25
camion,servicio,25
cita,tampico,25
consejo,proteccion,25
basura,especial,24
contenedor,tampico,24
limpieza,area,24
limpieza,publico,24
limpieza,bienestar,24
limpieza,seguir,23
limpieza,presidenta,23
permanecer,tamaulipas,23
basura,seguir,22
basura,mal,22
desaparecer,ano,22
limpieza,norte,22
consejo,civil,22
foro,tampico,21
urgente,tampico,21
limpieza,zona,21
consejo,villarreal,21
limpieza,orden,21
permanecer,zona,21
basura,presidenta,20
capital,ciudad,20
limpieza,dia,20
limpieza,servicio,20
basura,zona,20
adquirir,tampico,20
limpieza,mantenimiento,20
camion,unidad,20
recoleccion,servicio,19
limpieza,servicios,19
limpieza,publicos,19
basura,deber,19
consejo,tamaulipas,19
basura,tirar,19
limpieza,empezar,19
capital,mexico,19
concentrar,tamaulipas,19
limpieza,pedir,19
limpieza,reglamento,19
basura,problema,18
basura,recoger,18
decidir,tampico,18
bulevar,tampico,18
limpieza,descacharrizacion,18
aire,actividad,18
limpieza,ayuda,18
limpieza,volver,18
limpieza,rodant,18
limpieza,apostar,18
aire,dia,17
basura,semana,17
riqueza,tamaulipas,17
camion,villarreal,17
limpieza,anaya,17
capital,ano,17
rincon,tampico,17
consejo,reunion,17
basura,agua,17
decidir,dia,17
limpieza,desazolve,17
basura,mantener,17
limpieza,canal,17
permanecer,dia,17
limpieza,localnuevo,17
limpieza,localdespiertan,17
limpieza,llama,17
limpieza,obrera,17
limpieza,perder,17
limpieza,mundotrump,17
foro,presidenta,16
basura,municipal,16
basura,publico,16
contenedor,pasar,16
concentrar,tampico,16
basura,norte,16
basura,limpio,16
basura,limpiar,16
capital,pais,16
predio,tampico,16
intencion,tamaulipas,16
permanecer,ano,16
camion,colonia,15
camion,tamaulipas,15
camion,calle,15
camion,ciudad,15
camion,seguir,15
riqueza,turistico,15
huastecas,tampico,15
permanecer,persona,15
desaparecer,vida,15
urgente,ano,15
cantar,mexico,15
limpieza,operativo,15
rincon,seguir,15
conquistar,medalla,15
consejo,sesion,15
aire,equipo,15
consejo,estatal,15
basura,querer,14
basura,mexico,14
decidir,mexico,14
limpieza,gobierno,14
basura,caer,14
limpieza,secretaria,14
foro,villarreal,14
cita,agenda,14
secuestro,gobierno,14
aire,ano,14
bulevar,mateos,14
consejo,desarrollo,14
capital,tamaulipas,14
limpieza,mantener,14
desaparecer,seguir,14
extorsion,seguridad,14
detras,tampico,14
concentrar,municipio,14
concentrar,ciudad,14
recoleccion,ciudad,13
desaparecer,gente,13
basura,morena,13
basura,favor,13
basura,tamaulipas,13
basura,anaya,13
camion,monica,13
basura,ano,13
basura,municipio,13
urgente,pedir,13
basura,unidad,13
limpieza,atencion,13
riqueza,villarreal,13
consejo,consultivo,13
limpieza,verde,13
extorsion,gobierno,13
intencion,gobierno,13
basura,medio,13
consejo,presidenta,13
rincon,monica,13
basura,jornada,13
concentrar,sur,13
limpieza,agua,13
limpieza,personal,13
secuestro,delito,13
bulevar,lopez,13
aire,zona,13
concentrar,reynosa,13
concentrar,caso,13
concentrar,entidad,13
limpieza,dengue,12
basura,tonelada,12
basura,atencion,12
basura,persona,12
camion,dia,12
decidir,seguir,12
basura,hora,12
basura,publicos,12
recoleccion,monica,12
