termino_interno,termino_externo,weight
pais,mexico,217
pueblo,mexico,165
pueblo,presidenta,159
expresion,columna,130
pueblo,gobierno,129
emitir,columna,128
respetar,columna,128
pais,ano,112
pais,gobierno,111
pais,seguir,106
expresion,libertad,100
salir,tampico,99
pais,querer,93
pais,tampico,92
pais,tamaulipas,87
creer,querer,84
pais,nacional,82
pueblo,gente,81
pais,mujer,81
salir,querer,81
pueblo,tampico,79
pais,presidenta,79
pueblo,querer,78
pueblo,gracias,77
pueblo,seguir,77
pais,deber,75
presidente,municipal,74
pais,gracias,71
pais,dejar,70
pueblo,excelente,69
respetar,opinion,69
respetar,mandar,69
respetar,casa,69
creer,gente,68
presidente,querer,68
respetar,responsabilidad,68
respetar,quedar,68
presidente,presidenta,67
presidente,mexico,67
expresion,opinion,67
expresion,informativo,66
expresion,quedar,66
respetar,libertad,66
emitir,responsabilidad,66
creer,tampico,65
creer,mexico,65
pais,mexicano,65
expresion,resumen,65
emitir,opinion,65
expresion,noticias,65
expresion,cartones,65
expresion,loultimo,65
expresion,newsletter,65
expresion,conversacion,65
expresion,mandar,65
expresion,correo,65
pais,ciudad,64
pueblo,mexicano,64
salir,ano,64
emitir,vertido,64
emitir,articulo,64
emitir,casa,64
emitir,editorial,64
emitir,libertad,64
emitir,noticias,64
emitir,cartones,64
emitir,loultimo,64
emitir,newsletter,64
emitir,quedar,64
respetar,vertido,64
respetar,articulo,64
respetar,editorial,64
respetar,noticias,64
respetar,cartones,64
respetar,loultimo,64
respetar,newsletter,64
respetar,conversacion,64
respetar,correo,64
expresion,vertido,64
expresion,articulo,64
expresion,responsabilidad,64
expresion,casa,64
expresion,editorial,64
presidente,tampico,63
pais,dia,63
salir,mexico,63
pais,gente,62
trump,mexico,62
pueblo,claudia,61
cosa,querer,61
salir,seguir,61
pueblo,deber,59
pais,pasar,59
pais,vivir,58
mal,querer,57
pais,millon,57
pueblo,ano,53
presidente,gobierno,53
salir,deber,53
mal,hablar,52
pais,persona,52
creer,seguir,51
creer,pasar,51
pueblo,monica,50
pais,mundo,50
salir,dia,50
creer,dejar,50
mal,pasar,50
presidente,ano,49
pueblo,pasar,49
cosa,pasar,49
pais,llegar,49
creer,gobierno,49
pueblo,villarreal,48
pueblo,dia,48
presidente,gracias,48
presidente,seguir,48
salir,gente,48
salir,familia,47
salir,persona,47
salir,gobierno,45
pais,familia,45
salir,vida,45
pais,claudia,44
sacar,querer,44
mal,gobierno,44
mal,tampico,44
pais,esperar,44
trump,donald,44
creer,dia,43
salir,gracias,43
salir,tamaulipas,43
pueblo,dinero,43
trump,querer,43
cosa,ano,43
salir,calle,43
salir,pasar,43
salir,mujer,42
pais,vida,42
creer,ano,42
pais,hablar,42
salir,llegar,42
pais,historia,41
salir,quedar,41
salir,dejar,41
mal,gente,41
creer,deber,41
aca,alias,41
pais,politico,41
pueblo,viva,40
pais,importante,40
pais,apoyo,39
presidente,ciudad,39
pais,madre,39
pueblo,politico,39
pais,buscar,39
mal,dejar,39
presidente,mujer,38
pais,economico,38
salir,casa,38
pais,acuerdo,38
pueblo,alcaldesa,37
pais,nivel,37
salir,vivir,37
pueblo,dejar,37
mal,ano,37
cosa,gente,37
pais,permitir,37
pueblo,apoyo,36
pais,quedar,36
pueblo,robar,36
eeuu,mexico,36
aca,dejar,36
creer,gracias,36
creer,mexicano,35
pais,casa,35
pueblo,vivir,35
pueblo,hablar,35
creer,hablar,35
creer,llegar,35
presidente,claudia,34
mal,mexico,34
sacar,dia,34
cosa,gobierno,34
cosa,gracias,34
pais,maria,34
pais,entidad,34
pais,justicia,33
pueblo,sheinbaum,33
servir,tampico,33
pueblo,persona,33
creer,morena,33
pueblo,tamaulipas,33
pais,unidos,33
salir,buscar,33
salir,agua,33
cosa,seguir,33
soberania,mexico,33
creer,vivir,32
pais,municipio,32
