termino_interno,termino_externo,weight
social,tampico,190
hora,tampico,170
social,bienestar,153
social,tamaulipas,98
medio,ambiente,96
medio,tampico,95
social,villarreal,84
social,gobierno,84
red,tampico,83
hora,tamaulipas,77
social,municipal,74
medio,ano,70
social,monica,69
social,desarrollo,68
social,secretaria,65
social,presidenta,64
social,seguir,62
hora,dia,58
hora,zona,57
medio,tamaulipas,53
hora,presidenta,52
hora,monica,52
hora,ciudad,50
inaugurar,tampico,50
social,fortalecer,49
hora,llegar,49
hora,villarreal,48
medio,dia,48
hora,alcaldesa,47
social,ciudad,46
red,tamaulipas,46
sonrisas,bienestar,45
social,atencion,44
hora,excelente,43
hora,seguir,43
social,familia,43
unido,tampico,42
medio,seguir,42
hora,mexico,42
hora,ano,41
medio,comunicacion,41
medio,ciudad,41
social,seguro,41
hora,esperar,41
social,compromiso,40
social,seguridad,39
sonrisas,programa,39
social,publico,38
hora,gracias,38
oficina,tampico,38
social,anaya,37
hora,servicio,37
camara,tampico,37
social,programa,36
social,apoyo,36
social,persona,36
social,proyecto,35
social,ano,35
medio,mexico,35
social,justicia,34
medio,querer,34
social,servicio,34
hora,pasar,33
social,alcaldesa,33
hora,felicidad,33
hora,municipio,33
social,economico,33
voto,tato,33
hora,centro,33
social,salud,32
social,generar,32
social,zona,32
voto,luz,32
hora,tarde,32
hora,altamira,32
social,accion,31
social,contar,31
social,municipio,31
cancer,mama,31
medio,gobierno,31
hora,pais,31
social,colonia,31
paciente,hospital,31
social,gracias,30
social,impulsar,30
social,paz,30
hora,familia,30
hora,partido,30
social,mujer,29
social,ciudadano,29
social,espacio,29
reparacion,tampico,29
hora,lic,29
hora,gobierno,29
medio,persona,29
huella,dejar,29
medio,llegar,29
hora,viernes,29
hora,ambiente,29
hora,horario,29
hora,madero,29
acercar,tampico,28
social,tejido,28
social,nacional,28
hora,evento,28
rendir,homenaje,28
social,vida,28
santillan,narco,28
social,jornada,27
camara,seguridad,27
unido,seguir,27
ciudadana,seguridad,27
social,importante,27
social,mundial,27
hora,persona,27
red,mexico,27
medio,esperar,27
social,sector,26
social,mexicano,26
medio,presidenta,26
hora,concierto,26
hora,manana,26
hora,querer,26
social,mexico,26
entrar,dejar,26
hora,dejar,26
hora,nacional,26
medio,mes,26
hora,municipal,26
medio,cuidado,26
red,colonia,26
red,publico,26
hora,comenzar,26
marquez,alfredo,26
social,excelente,25
hora,gente,25
voto,pueblo,25
camara,municipal,25
medio,casa,25
medio,buscar,25
red,gobierno,25
hora,sur,25
hora,mayo,25
hora,temperatura,25
hora,kilometro,25
social,evento,24
social,altamira,24
hora,pueblo,24
hora,minuto,24
hora,salir,24
red,ciudad,24
red,presidenta,24
cancer,mujer,24
red,dia,24
social,llegar,24
entrar,ano,24
entrar,tampico,24
hora,colonia,24
hora,agua,24
hora,fuerte,24
hora,norte,24
social,dia,23
hora,quedar,23
voto,querer,23
medio,familia,23
camara,turismo,23
medio,municipal,23
social,familiar,23
camara,nacional,23
acercar,servicio,23
red,monica,23
social,equipo,23
voto,granhermano,23
hora,sabado,23
hora,lluvia,23
hora,viento,23
acercar,bienestar,22
social,gente,22
social,civil,22
social,centro,22
social,promover,22
medio,gente,22
social,video,22
hora,mujer,22
medio,pais,22
hora,historia,22
red,senalar,22
social,participacion,22
ciudadana,secretaria,22
medio,video,22
medio,dejar,22
hora,fecha,22
medio,nacional,22
red,video,22
hora,lunes,22
red,persona,22
red,calle,22
medio,nublado,22
social,ciudadania,21
voto,votar,21
