termino_interno,termino_externo,weight
zona,tampico,513
zona,sur,356
zona,tamaulipas,313
direccion,tampico,203
persona,tampico,199
zona,centro,190
norte,tampico,179
zona,ciudad,174
guardia,estatal,159
minimo,maximo,159
zona,conurbado,140
temperatura,tamaulipas,130
unidad,tampico,128
labor,tampico,123
mantener,tampico,120
acuerdo,tamaulipas,119
persona,ano,113
zona,municipio,109
operativo,tampico,109
vialidad,tampico,107
zona,lluvia,105
norte,tamaulipas,105
acuerdo,tampico,105
zona,municipal,105
zona,colonia,104
norte,sur,101
persona,tamaulipas,100
persona,dia,98
persona,vida,97
zona,villarreal,96
zona,seguridad,95
norte,veracruz,93
zona,ano,93
labor,excelente,89
zona,dia,89
persona,gracias,88
zona,autoridad,88
temperatura,maximo,86
zona,calle,84
labor,monica,83
persona,seguir,83
persona,presidenta,83
bomberos,tampico,83
zona,seguir,82
persona,mexico,82
personal,tampico,82
transito,tampico,82
viernes,tampico,79
visitante,tampico,79
labor,villarreal,78
zona,altamira,78
persona,ciudad,77
persona,querer,76
labor,presidenta,75
zona,madero,75
operativo,seguridad,75
norte,colonia,74
bomberos,proteccion,74
mantener,tamaulipas,73
persona,familia,72
persona,gente,72
persona,dejar,72
elemento,seguridad,72
persona,vivir,71
zona,accion,71
temperatura,calor,71
labor,dia,70
zona,region,70
zona,monica,68
bomberos,civil,68
acuerdo,nacional,68
zona,presidenta,67
mantener,ciudad,67
zona,nacional,67
persona,mujer,66
guardia,nacional,66
zona,esperar,66
persona,llegar,65
trabajador,tampico,65
zona,maximo,65
persona,municipal,64
persona,salud,64
zona,agua,64
zona,familia,62
dependencia,municipal,62
norte,ciudad,62
zona,ambiente,62
guardia,tampico,61
labor,gracias,60
cercano,tampico,60
norte,dia,60
dependencia,tampico,60
zona,riesgo,60
temperatura,alto,60
persona,municipio,59
numero,tampico,59
persona,gobierno,58
zona,mexico,58
direccion,villarreal,58
temperatura,ambiente,58
zona,condicion,57
zona,publico,57
delegacion,tampico,57
zona,hora,57
temperatura,grado,57
persona,autoridad,56
persona,casa,56
zona,llegar,56
norte,centro,56
acuerdo,mexico,56
pronostico,tamaulipas,55
pronostico,lluvia,55
direccion,municipal,55
direccion,secretaria,54
zona,area,54
zona,desarrollo,54
guardia,seguridad,54
unidad,tamaulipas,54
acuerdo,informacion,54
persona,deber,53
zona,encontrar,53
guardia,tamaulipas,53
direccion,monica,53
zona,gobierno,52
persona,pais,52
zona,sector,52
unidad,publico,52
temperatura,region,52
zona,alto,52
mariela,macay,52
persona,apoyo,51
zona,proteccion,51
vigilancia,seguridad,51
direccion,proteccion,51
zona,semana,51
zona,servicio,51
labor,ciudad,50
persona,atencion,50
zona,fortalecer,50
acuerdo,seguridad,50
zona,importante,50
persona,recibir,50
operativo,tamaulipas,50
zona,estatal,50
zona,fuerte,49
zona,secretaria,49
zona,proyecto,49
vacacion,tampico,49
zona,buscar,49
refugio,tampico,49
temperatura,lluvia,49
cercano,gobierno,48
persona,calle,48
zona,atender,48
acuerdo,ciudad,48
zona,recorrido,48
mantener,seguir,48
temperatura,condicion,48
temperatura,caluroso,48
labor,reconocer,47
persona,centro,47
labor,seguir,47
zona,civil,47
persona,salir,47
elemento,tampico,47
direccion,civil,47
alcanzar,tampico,46
operativo,autoridad,46
visitante,turistico,46
persona,excelente,45
unidad,ciudad,45
mantener,dia,45
situacion,tampico,45
persona,encontrar,45
zona,generar,45
temperatura,tampico,45
minimo,reynosa,45
mantener,municipal,44
direccion,salud,44
mantener,autoridad,44
unidad,municipal,44
persona,pasar,44
zona,espacio,44
persona,bienestar,43
labor,felicidad,43
direccion,ecologia,43
direccion,desarrollo,43
labor,alcaldesa,43
zona,vivir,43
persona,quedar,43
personal,proteccion,43
mantener,limpio,43
norte,municipal,43
unidad,servicio,43
zona,seguro,43
persona,lesionado,43
persona,corazon,43
acudir,tampico,43
numero,ano,43
unidad,seguir,43
