termino_interno,termino_externo,weight
santa,semana,114
santa,tampico,81
dolares,millon,67
cerrar,tampico,49
cualquiera,tampico,39
santa,monica,39
peor,mexico,38
cualquiera,persona,38
santa,maria,37
peor,pasar,35
empezar,pedir,35
peor,gobierno,33
peor,pais,32
empezar,ano,31
cerrar,dia,30
empezar,mexico,30
empezar,volver,30
empezar,dejar,30
cualquiera,mexico,29
peor,mal,29
cualquiera,cosa,28
ojala,mexico,27
empezar,dia,27
empezar,seguridad,27
cualquiera,gobierno,27
ojala,presidenta,26
empezar,tampico,26
santa,tamaulipas,26
peor,tampico,25
cerrar,ano,25
ojala,tampico,24
empezar,colonia,24
empezar,venezuela,24
incremento,ano,24
cualquiera,pais,24
ojala,gracias,23
peor,gente,23
preguntar,querer,23
cualquiera,tamaulipas,23
cualquiera,seguir,23
preguntar,presidenta,22
cualquiera,querer,22
empezar,perder,22
peor,querer,22
patrulla,seguridad,22
ojala,gente,22
cualquiera,gente,22
santa,playa,22
incremento,tampico,22
incremento,tamaulipas,22
sucursal,tampico,22
empezar,orden,22
dolares,ciento,22
cualquiera,pasar,21
santa,ciudad,21
cualquiera,dia,21
peor,dejar,21
peor,creer,20
cualquiera,emergencia,20
cualquiera,situacion,20
ojala,querer,20
ojala,ano,20
ojala,excelente,20
amanda,villavicencio,20
santa,dia,20
cualquiera,vida,20
revisar,tampico,20
agustin,san,20
empezar,tamaulipas,19
empezar,deber,19
peor,puro,19
santa,villarreal,19
empezar,limpieza,19
santa,madre,19
empezar,maria,19
empezar,corina,19
empezar,machado,19
extra,acordar,19
empezar,ayuda,19
empezar,doble,19
santa,turista,19
ojala,dia,18
empezar,terremoto,18
empezar,gente,18
peor,presidenta,18
empezar,querer,18
ojala,pasar,18
empezar,persona,18
empezar,seguir,18
cualquiera,autoridad,18
cualquiera,informacion,18
cualquiera,seguridad,18
empezar,terminar,18
peor,mujer,18
empezar,familia,18
empezar,viajar,18
empezar,vida,17
peor,seguir,17
cualquiera,proteccion,17
muerto,dia,17
ojala,llegar,17
empezar,hablar,17
cualquiera,mal,17
empezar,pais,17
cualquiera,morena,17
santa,jesus,17
cualquiera,salir,17
patrulla,tampico,17
notar,tampico,17
peor,llegar,17
cualquiera,dejar,17
cualquiera,zona,17
santa,zona,17
santa,san,17
advertir,tamaulipas,17
empezar,apostar,17
empezar,localdespiertan,17
empezar,llama,17
empezar,obrera,17
empezar,mundotrump,17
empezar,negar,17
empezar,presidenta,16
empezar,hora,16
preguntar,persona,16
cualquiera,riesgo,16
empezar,gobierno,16
cualquiera,deber,16
cualquiera,ano,16
ojala,pais,16
ojala,esperar,16
santa,presidenta,16
peor,quedar,16
cualquiera,politico,16
santa,turistico,16
cerrar,querer,16
peor,salir,16
peor,dia,16
santa,hermoso,16
peor,ciudad,16
ojala,deber,15
ojala,alguien,15
ojala,dinero,15
ojala,vida,15
ojala,pueblo,15
muerto,persona,15
ojala,persona,15
peor,ano,15
peor,corrupcion,15
muerto,dejar,15
empezar,pasar,15
peor,pueblo,15
empezar,llegar,15
santa,gracias,15
cerrar,mexico,15
dueno,ano,15
peor,pesos,15
santa,teresita,15
advertir,tampico,15
cerrar,tamaulipas,15
preguntar,seguir,14
peor,politico,14
cualquiera,presidenta,14
dueno,deber,14
ojala,familia,14
empezar,creer,14
muerto,gobierno,14
empezar,entrar,14
peor,venir,14
santa,ano,14
cualquiera,mes,14
cualquiera,mujer,14
cerrar,seguir,14
empezar,calle,14
peso,pesos,14
cualquiera,semana,14
peor,cosa,14
cerrar,salir,14
incremento,registrar,14
advertir,riesgo,14
empezar,venir,14
ocasionar,tampico,14
peor,deber,14
peor,hijo,14
asalto,robo,14
ojala,gobierno,14
revisar,tamaulipas,14
santa,visitante,14
empezar,alguien,13
ojala,dejar,13
publicar,ano,13
revisar,seguridad,13
cerrar,presidenta,13
cualquiera,civil,13
cualquiera,ayudar,13
ojala,andar,13
peor,vivir,13
muerto,mexico,13
cualquiera,nacional,13
empezar,vivir,13
cualquiera,forma,13
