posicion_id,tema_id,rank,palabra,conteo
T23_P1,23,36,reafirmar,5
T23_P1,23,37,publicas,5
T23_P1,23,38,conjunto,5
T23_P1,23,39,beneficio,5
T23_P1,23,40,frente,4
T23_P1,23,41,solicitud,4
T23_P1,23,42,recordar,4
T23_P1,23,43,instruccion,4
T23_P1,23,44,convivir,4
T23_P1,23,45,coordinacion,3
T23_P1,23,46,traducir,3
T23_P1,23,47,sesion,3
T23_P1,23,48,habilidad,3
T23_P1,23,49,seguimiento,3
T23_P1,23,50,agente,3
T23_P1,23,51,agilizar,2
T23_P1,23,52,principal,2
T23_P1,23,53,estrategico,2
T23_P1,23,54,transito,2
T23_P1,23,55,fundamental,2
T23_P1,23,56,ambito,1
T23_P1,23,57,entidad,1
T23_P1,23,58,derivado,1
T23_P1,23,59,parque,1
T23_P1,23,60,plataforma,1
T24_P1,24,1,quintos,18
T24_P1,24,2,academia,14
T24_P1,24,3,fiscalia,11
T24_P1,24,4,prueba,11
T24_P1,24,5,estrella,8
T24_P1,24,6,carpeta,8
T24_P1,24,7,video,8
T24_P1,24,8,mensaje,6
T24_P1,24,9,defensa,5
T24_P1,24,10,abogado,5
T24_P1,24,11,alumno,5
T24_P1,24,12,audiencia,4
T24_P1,24,13,jueza,3
T24_P1,24,14,escandalo,3
T24_P1,24,15,orden,3
T24_P1,24,16,ocurrido,3
T24_P1,24,17,joven,3
T24_P1,24,18,feminicidio,3
T24_P1,24,19,general,3
T24_P1,24,20,aprehension,2
T24_P1,24,21,dato,2
T24_P1,24,22,elemento,2
T24_P1,24,23,permanecer,2
T24_P1,24,24,exponer,2
T24_P1,24,25,diligencia,2
T24_P1,24,26,detencion,1
T24_P1,24,27,defensor,1
T24_P1,24,28,imputado,1
T24_P1,24,29,presentar,1
T24_P1,24,30,trasladar,1
T25_P1,25,1,caso,11
T25_P1,25,2,escuela,8
T25_P1,25,3,proceso,7
T25_P1,25,4,muerto,4
T25_P1,25,5,fisico,4
T25_P1,25,6,presunto,4
T25_P1,25,7,campamento,4
T25_P1,25,8,director,3
T25_P1,25,9,menor,3
T25_P1,25,10,chucho,3
T25_P1,25,11,uniforme,3
T25_P1,25,12,publico,3
T25_P1,25,13,vincular,2
T25_P1,25,14,prohibir,2
T25_P1,25,15,llamado,2
T25_P1,25,16,derecho,2
T25_P1,25,17,guerrero,2
T25_P1,25,18,entender,2
T25_P1,25,19,ministerio,2
T25_P1,25,20,nader,2
T25_P1,25,21,hogar,2
T25_P1,25,22,hambre,2
T25_P1,25,23,homicidio,2
T25_P1,25,24,acusado,1
T25_P1,25,25,castigo,1
T25_P1,25,26,control,1
T25_P1,25,27,detenido,1
T25_P1,25,28,declaracion,1
T25_P1,25,29,jorge,1
T25_P1,25,30,hora,1
T25_P1,25,31,esposa,1
T25_P1,25,32,dolor,1
T25_P1,25,33,fallecimiento,1
T25_P1,25,34,foto,1
T25_P1,25,35,luis,1
T25_P1,25,36,juez,1
T25_P1,25,37,maltrato,1
T25_P1,25,38,muchisimos,1
T25_P1,25,39,pareja,1
T25_P1,25,40,nombre,1
T25_P1,25,41,penal,1
T25_P1,25,42,testimonio,1
